BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
Temperate Broadleaf & Mixed Forests,4.0,BIH,Bosnia and Herzegovina,32.92797862469122
"Mediterranean Forests, Woodlands & Scrub",12.0,BIH,Bosnia and Herzegovina,20.95980451002237
Temperate Broadleaf & Mixed Forests,4.0,ESP,Spain,33.21311684518351
"Mediterranean Forests, Woodlands & Scrub",12.0,ESP,Spain,20.595494703106723
Temperate Broadleaf & Mixed Forests,4.0,GRC,Greece,34.884830219449604
"Mediterranean Forests, Woodlands & Scrub",12.0,GRC,Greece,21.15830372392244
"Mediterranean Forests, Woodlands & Scrub",12.0,HRV,Croatia,21.58783159381357
Temperate Broadleaf & Mixed Forests,4.0,HRV,Croatia,33.622684863749015
Temperate Broadleaf & Mixed Forests,4.0,ITA,Italy,32.86325284734591
"Mediterranean Forests, Woodlands & Scrub",12.0,ITA,Italy,20.523999627007225
Temperate Conifer Forests,5.0,ITA,Italy,25.055975537991937
Temperate Broadleaf & Mixed Forests,4.0,MNE,Montenegro,32.821282752606336
"Mediterranean Forests, Woodlands & Scrub",12.0,MNE,Montenegro,
Temperate Broadleaf & Mixed Forests,4.0,MKD,Macedonia,33.79742711287997
"Mediterranean Forests, Woodlands & Scrub",12.0,MKD,Macedonia,20.789750259114136
Temperate Broadleaf & Mixed Forests,4.0,PRT,Portugal,
"Mediterranean Forests, Woodlands & Scrub",12.0,PRT,Portugal,20.097222118516154
Temperate Broadleaf & Mixed Forests,4.0,SRB,Serbia,32.4042730166739
"Mediterranean Forests, Woodlands & Scrub",12.0,SRB,Serbia,
Temperate Broadleaf & Mixed Forests,4.0,SVN,Slovenia,34.59545418111732
Temperate Conifer Forests,5.0,SVN,Slovenia,24.432512819155583
"Mediterranean Forests, Woodlands & Scrub",12.0,SVN,Slovenia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VUT,Vanuatu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLB,Solomon Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FJI,Fiji,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FJI,Fiji,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NCL,New Caledonia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,NCL,New Caledonia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PNG,Papua New Guinea,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PNG,Papua New Guinea,
Montane Grasslands & Shrublands,10.0,PNG,Papua New Guinea,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ASM,American Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COK,Cook Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PYF,French Polynesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIU,Niue,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PCN,Pitcairn Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WSM,Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TON,Tonga,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WLF,Wallis and Futuna,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TUV,Tuvalu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KIR,Kiribati,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MHL,Marshall Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PLW,Palau,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GUM,Guam,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MNP,Northern Mariana Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FSM,Micronesia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FSM,Micronesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NFK,Norfolk Island,
Temperate Broadleaf & Mixed Forests,4.0,AUS,Australia,33.81926842623097
"Temperate Grasslands, Savannas & Shrublands",8.0,AUS,Australia,19.42489624957726
"Mediterranean Forests, Woodlands & Scrub",12.0,AUS,Australia,22.267795571639954
Deserts & Xeric Shrublands,13.0,AUS,Australia,4.974714690651036
Tropical & Subtropical Moist Broadleaf Forests,1.0,AUS,Australia,25.590195343853182
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AUS,Australia,26.144902310765485
Montane Grasslands & Shrublands,10.0,AUS,Australia,16.812921323023076
Tropical & Subtropical Moist Broadleaf Forests,1.0,NZL,New Zealand,
Temperate Broadleaf & Mixed Forests,4.0,NZL,New Zealand,34.21896085358826
"Temperate Grasslands, Savannas & Shrublands",8.0,NZL,New Zealand,19.711741117860342
Montane Grasslands & Shrublands,10.0,NZL,New Zealand,19.710247005061525
Tropical & Subtropical Dry Broadleaf Forests,2.0,CYM,Cayman Islands,
Deserts & Xeric Shrublands,13.0,AIA,Anguilla,
Deserts & Xeric Shrublands,13.0,BRB,Barbados,
Deserts & Xeric Shrublands,13.0,MAF,Saint-Martin,
Deserts & Xeric Shrublands,13.0,SXM,Sint Maarten,
Tropical & Subtropical Coniferous Forests,3.0,BHS,Bahamas,
Tropical & Subtropical Coniferous Forests,3.0,TCA,Turks and Caicos Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Dry Broadleaf Forests,2.0,ATG,Antigua and Barbuda,
Deserts & Xeric Shrublands,13.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CUB,Cuba,28.319689078407247
Tropical & Subtropical Dry Broadleaf Forests,2.0,CUB,Cuba,21.00696255529486
Tropical & Subtropical Coniferous Forests,3.0,CUB,Cuba,26.245347179749537
Deserts & Xeric Shrublands,13.0,CUB,Cuba,3.8940393602386205
Tropical & Subtropical Moist Broadleaf Forests,1.0,DMA,Dominica,
Deserts & Xeric Shrublands,13.0,DMA,Dominica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,DOM,Dominican Republic,26.54594736325727
Tropical & Subtropical Dry Broadleaf Forests,2.0,DOM,Dominican Republic,20.650786262526346
Tropical & Subtropical Coniferous Forests,3.0,DOM,Dominican Republic,23.206786766436323
Tropical & Subtropical Moist Broadleaf Forests,1.0,GRD,Grenada,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GRD,Grenada,
Deserts & Xeric Shrublands,13.0,GRD,Grenada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GLP,Guadeloupe,
Deserts & Xeric Shrublands,13.0,GLP,Guadeloupe,
Tropical & Subtropical Moist Broadleaf Forests,1.0,HTI,Haiti,30.10711406116897
Tropical & Subtropical Dry Broadleaf Forests,2.0,HTI,Haiti,18.99363477961367
Tropical & Subtropical Coniferous Forests,3.0,HTI,Haiti,27.37228618099981
Tropical & Subtropical Moist Broadleaf Forests,1.0,JAM,Jamaica,
Tropical & Subtropical Dry Broadleaf Forests,2.0,JAM,Jamaica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KNA,Saint Kitts and Nevis,
Deserts & Xeric Shrublands,13.0,KNA,Saint Kitts and Nevis,
Tropical & Subtropical Moist Broadleaf Forests,1.0,LCA,Saint Lucia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,LCA,Saint Lucia,
Deserts & Xeric Shrublands,13.0,LCA,Saint Lucia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MTQ,Martinique,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MTQ,Martinique,
Deserts & Xeric Shrublands,13.0,MTQ,Martinique,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MSR,Montserrat,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MSR,Montserrat,
Deserts & Xeric Shrublands,13.0,MSR,Montserrat,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRI,Puerto Rico,
Tropical & Subtropical Dry Broadleaf Forests,2.0,PRI,Puerto Rico,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Dry Broadleaf Forests,2.0,VCT,Saint Vincent and the Grenadines,
Deserts & Xeric Shrublands,13.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VGB,British Virgin Islands,
Deserts & Xeric Shrublands,13.0,VGB,British Virgin Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VIR,"Virgin Islands, U.S.",
Deserts & Xeric Shrublands,13.0,VIR,"Virgin Islands, U.S.",
Tropical & Subtropical Moist Broadleaf Forests,1.0,BLZ,Belize,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BLZ,Belize,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CRI,Costa Rica,27.702939491845843
Tropical & Subtropical Dry Broadleaf Forests,2.0,CRI,Costa Rica,19.960290265307687
Tropical & Subtropical Moist Broadleaf Forests,1.0,GTM,Guatemala,28.118157377219596
Tropical & Subtropical Dry Broadleaf Forests,2.0,GTM,Guatemala,13.56468928519859
Tropical & Subtropical Coniferous Forests,3.0,GTM,Guatemala,23.471478140344942
Deserts & Xeric Shrublands,13.0,GTM,Guatemala,2.7714691038947272
Tropical & Subtropical Moist Broadleaf Forests,1.0,HND,Honduras,27.16628221719501
Tropical & Subtropical Dry Broadleaf Forests,2.0,HND,Honduras,16.7446463240773
Tropical & Subtropical Coniferous Forests,3.0,HND,Honduras,23.263131152624048
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,HND,Honduras,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MEX,Mexico,27.787545312798056
Tropical & Subtropical Dry Broadleaf Forests,2.0,MEX,Mexico,20.24518371075687
Tropical & Subtropical Coniferous Forests,3.0,MEX,Mexico,25.76379698641483
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MEX,Mexico,24.558579919282938
"Mediterranean Forests, Woodlands & Scrub",12.0,MEX,Mexico,21.55120294548365
Deserts & Xeric Shrublands,13.0,MEX,Mexico,4.901927004183888
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIC,Nicaragua,26.15170610089681
Tropical & Subtropical Dry Broadleaf Forests,2.0,NIC,Nicaragua,17.609973882185354
Tropical & Subtropical Coniferous Forests,3.0,NIC,Nicaragua,21.597302305733344
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NIC,Nicaragua,25.49612345489241
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAN,Panama,26.76772454918588
Tropical & Subtropical Dry Broadleaf Forests,2.0,PAN,Panama,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLV,El Salvador,26.82693144601466
Tropical & Subtropical Dry Broadleaf Forests,2.0,SLV,El Salvador,19.383918287910113
Tropical & Subtropical Coniferous Forests,3.0,SLV,El Salvador,23.83916037057225
Tropical & Subtropical Coniferous Forests,3.0,BMU,Bermuda,
Temperate Broadleaf & Mixed Forests,4.0,CAN,Canada,
Temperate Conifer Forests,5.0,CAN,Canada,23.124463006280614
"Temperate Grasslands, Savannas & Shrublands",8.0,CAN,Canada,19.67795873755499
Temperate Conifer Forests,5.0,CAN,Canada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,USA,United States,
Tropical & Subtropical Dry Broadleaf Forests,2.0,USA,United States,
Tropical & Subtropical Coniferous Forests,3.0,USA,United States,26.921939346101887
Temperate Broadleaf & Mixed Forests,4.0,USA,United States,32.80146306858749
Temperate Conifer Forests,5.0,USA,United States,23.52254892397325
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,USA,United States,25.669001309676325
"Temperate Grasslands, Savannas & Shrublands",8.0,USA,United States,19.64764015382936
"Mediterranean Forests, Woodlands & Scrub",12.0,USA,United States,21.703342659459864
Deserts & Xeric Shrublands,13.0,USA,United States,4.909142538960988
Deserts & Xeric Shrublands,13.0,ABW,Aruba,
Deserts & Xeric Shrublands,13.0,CUW,Curaçao,
Tropical & Subtropical Dry Broadleaf Forests,2.0,BES,"Bonaire, Saint Eustatius and Saba",
Deserts & Xeric Shrublands,13.0,BES,"Bonaire, Saint Eustatius and Saba",
Tropical & Subtropical Moist Broadleaf Forests,1.0,TTO,Trinidad and Tobago,
Tropical & Subtropical Dry Broadleaf Forests,2.0,TTO,Trinidad and Tobago,
"Temperate Grasslands, Savannas & Shrublands",8.0,FLK,Falkland Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUF,French Guiana,
Temperate Broadleaf & Mixed Forests,4.0,ARG,Argentina,34.47812587791013
"Temperate Grasslands, Savannas & Shrublands",8.0,ARG,Argentina,19.979685175997023
Montane Grasslands & Shrublands,10.0,ARG,Argentina,19.78715895610715
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ARG,Argentina,25.587994150392614
Tropical & Subtropical Moist Broadleaf Forests,1.0,ARG,Argentina,29.283891136542373
Tropical & Subtropical Moist Broadleaf Forests,1.0,BOL,Bolivia,29.84312288549067
Tropical & Subtropical Dry Broadleaf Forests,2.0,BOL,Bolivia,22.717191445141722
Montane Grasslands & Shrublands,10.0,BOL,Bolivia,19.922356261617615
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BOL,Bolivia,25.737623421254604
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRA,Brazil,29.13530662328016
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BRA,Brazil,24.74955013770349
Tropical & Subtropical Dry Broadleaf Forests,2.0,BRA,Brazil,21.66497133695029
Temperate Broadleaf & Mixed Forests,4.0,CHL,Chile,34.19325664171707
"Temperate Grasslands, Savannas & Shrublands",8.0,CHL,Chile,19.971460272385702
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHL,Chile,
"Mediterranean Forests, Woodlands & Scrub",12.0,CHL,Chile,22.542623027988544
Montane Grasslands & Shrublands,10.0,CHL,Chile,19.979599959992257
Deserts & Xeric Shrublands,13.0,CHL,Chile,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COL,Colombia,28.665313194907128
Tropical & Subtropical Dry Broadleaf Forests,2.0,COL,Colombia,21.57590166197593
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COL,Colombia,26.512978393201383
Montane Grasslands & Shrublands,10.0,COL,Colombia,19.099188761192433
Deserts & Xeric Shrublands,13.0,COL,Colombia,4.610920170381994
Tropical & Subtropical Moist Broadleaf Forests,1.0,ECU,Ecuador,27.770941715757772
Tropical & Subtropical Dry Broadleaf Forests,2.0,ECU,Ecuador,20.753537461634732
Montane Grasslands & Shrublands,10.0,ECU,Ecuador,19.1433135785409
Deserts & Xeric Shrublands,13.0,ECU,Ecuador,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUY,Guyana,30.843924248711943
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GUY,Guyana,26.779962142817453
Tropical & Subtropical Moist Broadleaf Forests,1.0,PER,Peru,31.071249745027558
Montane Grasslands & Shrublands,10.0,PER,Peru,19.989050275990614
Deserts & Xeric Shrublands,13.0,PER,Peru,4.940418480811663
Tropical & Subtropical Dry Broadleaf Forests,2.0,PER,Peru,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRY,Paraguay,27.321732694823247
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PRY,Paraguay,22.93556357245389
Tropical & Subtropical Moist Broadleaf Forests,1.0,SUR,Suriname,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SUR,Suriname,
Tropical & Subtropical Moist Broadleaf Forests,1.0,URY,Uruguay,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,URY,Uruguay,26.56974013836506
"Temperate Grasslands, Savannas & Shrublands",8.0,URY,Uruguay,19.835745668167714
Tropical & Subtropical Moist Broadleaf Forests,1.0,VEN,Venezuela,28.398424965790827
Tropical & Subtropical Dry Broadleaf Forests,2.0,VEN,Venezuela,21.37611173037504
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,VEN,Venezuela,26.34665011565115
Montane Grasslands & Shrublands,10.0,VEN,Venezuela,19.229234029009678
Deserts & Xeric Shrublands,13.0,VEN,Venezuela,4.7022423293201925
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,C--,Clipperton Island,
