BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
"Mediterranean Forests, Woodlands & Scrub",12.0,VAT,Vatican City,
Temperate Broadleaf & Mixed Forests,4.0,AND,Andorra,0.45310009803421825
"Mediterranean Forests, Woodlands & Scrub",12.0,SMR,San Marino,
Temperate Broadleaf & Mixed Forests,4.0,ALB,Albania,
"Mediterranean Forests, Woodlands & Scrub",12.0,ALB,Albania,1.1368141953905773
Temperate Broadleaf & Mixed Forests,4.0,BIH,Bosnia and Herzegovina,2.0720213753087693
"Mediterranean Forests, Woodlands & Scrub",12.0,BIH,Bosnia and Herzegovina,2.069150628459118
Temperate Broadleaf & Mixed Forests,4.0,ESP,Spain,1.786883154816517
"Mediterranean Forests, Woodlands & Scrub",12.0,ESP,Spain,2.421953856177584
Temperate Broadleaf & Mixed Forests,4.0,GRC,Greece,0.11516978055039323
"Mediterranean Forests, Woodlands & Scrub",12.0,GRC,Greece,1.851160609692274
"Mediterranean Forests, Woodlands & Scrub",12.0,HRV,Croatia,1.4180323306010467
Temperate Broadleaf & Mixed Forests,4.0,HRV,Croatia,1.352284779648848
Temperate Broadleaf & Mixed Forests,4.0,ITA,Italy,2.13674715265409
"Mediterranean Forests, Woodlands & Scrub",12.0,ITA,Italy,2.4991141942180355
Temperate Conifer Forests,5.0,ITA,Italy,0.14402446202851624
Temperate Broadleaf & Mixed Forests,4.0,MNE,Montenegro,2.1787172473936653
"Mediterranean Forests, Woodlands & Scrub",12.0,MNE,Montenegro,
Temperate Broadleaf & Mixed Forests,4.0,MKD,Macedonia,1.2025728871200276
"Mediterranean Forests, Woodlands & Scrub",12.0,MKD,Macedonia,2.2286169394091906
Temperate Broadleaf & Mixed Forests,4.0,PRT,Portugal,
"Mediterranean Forests, Woodlands & Scrub",12.0,PRT,Portugal,2.9090292100687596
Temperate Broadleaf & Mixed Forests,4.0,SRB,Serbia,2.5957269833261005
"Mediterranean Forests, Woodlands & Scrub",12.0,SRB,Serbia,
Temperate Broadleaf & Mixed Forests,4.0,SVN,Slovenia,0.4045458188827107
Temperate Conifer Forests,5.0,SVN,Slovenia,0.7964105351613969
"Mediterranean Forests, Woodlands & Scrub",12.0,SVN,Slovenia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VUT,Vanuatu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLB,Solomon Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FJI,Fiji,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FJI,Fiji,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NCL,New Caledonia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,NCL,New Caledonia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PNG,Papua New Guinea,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PNG,Papua New Guinea,
Montane Grasslands & Shrublands,10.0,PNG,Papua New Guinea,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ASM,American Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COK,Cook Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PYF,French Polynesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIU,Niue,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PCN,Pitcairn Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WSM,Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TON,Tonga,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WLF,Wallis and Futuna,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TUV,Tuvalu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KIR,Kiribati,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MHL,Marshall Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PLW,Palau,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GUM,Guam,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MNP,Northern Mariana Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FSM,Micronesia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FSM,Micronesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NFK,Norfolk Island,
Temperate Broadleaf & Mixed Forests,4.0,AUS,Australia,1.1807315737690263
"Temperate Grasslands, Savannas & Shrublands",8.0,AUS,Australia,0.5761835621044379
"Mediterranean Forests, Woodlands & Scrub",12.0,AUS,Australia,0.7314876372157144
Deserts & Xeric Shrublands,13.0,AUS,Australia,0.031879068268364986
Tropical & Subtropical Moist Broadleaf Forests,1.0,AUS,Australia,5.659804656146827
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AUS,Australia,0.7705350757370377
Montane Grasslands & Shrublands,10.0,AUS,Australia,3.766430660005348
Tropical & Subtropical Moist Broadleaf Forests,1.0,NZL,New Zealand,
Temperate Broadleaf & Mixed Forests,4.0,NZL,New Zealand,0.7810391464117223
"Temperate Grasslands, Savannas & Shrublands",8.0,NZL,New Zealand,0.29517510253366924
Montane Grasslands & Shrublands,10.0,NZL,New Zealand,0.29624341691088096
Tropical & Subtropical Dry Broadleaf Forests,2.0,CYM,Cayman Islands,
Deserts & Xeric Shrublands,13.0,AIA,Anguilla,
Deserts & Xeric Shrublands,13.0,BRB,Barbados,
Deserts & Xeric Shrublands,13.0,MAF,Saint-Martin,
Deserts & Xeric Shrublands,13.0,SXM,Sint Maarten,
Tropical & Subtropical Coniferous Forests,3.0,BHS,Bahamas,
Tropical & Subtropical Coniferous Forests,3.0,TCA,Turks and Caicos Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Dry Broadleaf Forests,2.0,ATG,Antigua and Barbuda,
Deserts & Xeric Shrublands,13.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CUB,Cuba,2.930310921592744
Tropical & Subtropical Dry Broadleaf Forests,2.0,CUB,Cuba,2.347685613275973
Tropical & Subtropical Coniferous Forests,3.0,CUB,Cuba,2.0575400048940384
Deserts & Xeric Shrublands,13.0,CUB,Cuba,3.012910890580263
Tropical & Subtropical Moist Broadleaf Forests,1.0,DMA,Dominica,
Deserts & Xeric Shrublands,13.0,DMA,Dominica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,DOM,Dominican Republic,4.704052636742722
Tropical & Subtropical Dry Broadleaf Forests,2.0,DOM,Dominican Republic,2.7021861812748793
Tropical & Subtropical Coniferous Forests,3.0,DOM,Dominican Republic,5.101173280803592
Tropical & Subtropical Moist Broadleaf Forests,1.0,GRD,Grenada,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GRD,Grenada,
Deserts & Xeric Shrublands,13.0,GRD,Grenada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GLP,Guadeloupe,
Deserts & Xeric Shrublands,13.0,GLP,Guadeloupe,
Tropical & Subtropical Moist Broadleaf Forests,1.0,HTI,Haiti,1.1428859388310222
Tropical & Subtropical Dry Broadleaf Forests,2.0,HTI,Haiti,4.467945238526023
Tropical & Subtropical Coniferous Forests,3.0,HTI,Haiti,0.9507872101262539
Tropical & Subtropical Moist Broadleaf Forests,1.0,JAM,Jamaica,
Tropical & Subtropical Dry Broadleaf Forests,2.0,JAM,Jamaica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KNA,Saint Kitts and Nevis,
Deserts & Xeric Shrublands,13.0,KNA,Saint Kitts and Nevis,
Tropical & Subtropical Moist Broadleaf Forests,1.0,LCA,Saint Lucia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,LCA,Saint Lucia,
Deserts & Xeric Shrublands,13.0,LCA,Saint Lucia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MTQ,Martinique,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MTQ,Martinique,
Deserts & Xeric Shrublands,13.0,MTQ,Martinique,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MSR,Montserrat,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MSR,Montserrat,
Deserts & Xeric Shrublands,13.0,MSR,Montserrat,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRI,Puerto Rico,
Tropical & Subtropical Dry Broadleaf Forests,2.0,PRI,Puerto Rico,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Dry Broadleaf Forests,2.0,VCT,Saint Vincent and the Grenadines,
Deserts & Xeric Shrublands,13.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VGB,British Virgin Islands,
Deserts & Xeric Shrublands,13.0,VGB,British Virgin Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VIR,"Virgin Islands, U.S.",
Deserts & Xeric Shrublands,13.0,VIR,"Virgin Islands, U.S.",
Tropical & Subtropical Moist Broadleaf Forests,1.0,BLZ,Belize,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BLZ,Belize,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CRI,Costa Rica,3.5470605081541526
Tropical & Subtropical Dry Broadleaf Forests,2.0,CRI,Costa Rica,3.389577168219858
Tropical & Subtropical Moist Broadleaf Forests,1.0,GTM,Guatemala,3.1318426227804297
Tropical & Subtropical Dry Broadleaf Forests,2.0,GTM,Guatemala,9.79100187071004
Tropical & Subtropical Coniferous Forests,3.0,GTM,Guatemala,4.842932687154703
Deserts & Xeric Shrublands,13.0,GTM,Guatemala,7.882041205677806
Tropical & Subtropical Moist Broadleaf Forests,1.0,HND,Honduras,4.0837177828049835
Tropical & Subtropical Dry Broadleaf Forests,2.0,HND,Honduras,6.598219931299955
Tropical & Subtropical Coniferous Forests,3.0,HND,Honduras,5.037850195558653
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,HND,Honduras,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MEX,Mexico,3.462454687201945
Tropical & Subtropical Dry Broadleaf Forests,2.0,MEX,Mexico,3.0915496261280606
Tropical & Subtropical Coniferous Forests,3.0,MEX,Mexico,2.5315633821125316
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MEX,Mexico,2.358086750655799
"Mediterranean Forests, Woodlands & Scrub",12.0,MEX,Mexico,1.4498495298400293
Deserts & Xeric Shrublands,13.0,MEX,Mexico,0.28803559123601946
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIC,Nicaragua,5.098293899103187
Tropical & Subtropical Dry Broadleaf Forests,2.0,NIC,Nicaragua,5.740701764698613
Tropical & Subtropical Coniferous Forests,3.0,NIC,Nicaragua,6.694847705301981
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NIC,Nicaragua,1.421440732503799
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAN,Panama,4.4822754508141225
Tropical & Subtropical Dry Broadleaf Forests,2.0,PAN,Panama,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLV,El Salvador,4.423068553985336
Tropical & Subtropical Dry Broadleaf Forests,2.0,SLV,El Salvador,3.9565183728642035
Tropical & Subtropical Coniferous Forests,3.0,SLV,El Salvador,4.458642491256416
Tropical & Subtropical Coniferous Forests,3.0,BMU,Bermuda,
Temperate Broadleaf & Mixed Forests,4.0,CAN,Canada,
Temperate Conifer Forests,5.0,CAN,Canada,2.075536993765356
"Temperate Grasslands, Savannas & Shrublands",8.0,CAN,Canada,0.3284567540185567
Temperate Conifer Forests,5.0,CAN,Canada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,USA,United States,
Tropical & Subtropical Dry Broadleaf Forests,2.0,USA,United States,
Tropical & Subtropical Coniferous Forests,3.0,USA,United States,1.3780606539185996
Temperate Broadleaf & Mixed Forests,4.0,USA,United States,2.1985369314125225
Temperate Conifer Forests,5.0,USA,United States,1.677472907390969
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,USA,United States,1.2494331566305543
"Temperate Grasslands, Savannas & Shrublands",8.0,USA,United States,0.3619252262327717
"Mediterranean Forests, Woodlands & Scrub",12.0,USA,United States,1.2964023411851853
Deserts & Xeric Shrublands,13.0,USA,United States,0.2365368181893043
Deserts & Xeric Shrublands,13.0,ABW,Aruba,
Deserts & Xeric Shrublands,13.0,CUW,Curaçao,
Tropical & Subtropical Dry Broadleaf Forests,2.0,BES,"Bonaire, Saint Eustatius and Saba",
Deserts & Xeric Shrublands,13.0,BES,"Bonaire, Saint Eustatius and Saba",
Tropical & Subtropical Moist Broadleaf Forests,1.0,TTO,Trinidad and Tobago,
Tropical & Subtropical Dry Broadleaf Forests,2.0,TTO,Trinidad and Tobago,
"Temperate Grasslands, Savannas & Shrublands",8.0,FLK,Falkland Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUF,French Guiana,
Temperate Broadleaf & Mixed Forests,4.0,ARG,Argentina,0.5218741220898856
"Temperate Grasslands, Savannas & Shrublands",8.0,ARG,Argentina,0.02127112139476111
Montane Grasslands & Shrublands,10.0,ARG,Argentina,0.2181680152461563
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ARG,Argentina,1.3279669395559988
Tropical & Subtropical Moist Broadleaf Forests,1.0,ARG,Argentina,1.9563153911084472
Tropical & Subtropical Moist Broadleaf Forests,1.0,BOL,Bolivia,1.4068771145093868
Tropical & Subtropical Dry Broadleaf Forests,2.0,BOL,Bolivia,0.6211233850903649
Montane Grasslands & Shrublands,10.0,BOL,Bolivia,0.08303387086951548
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BOL,Bolivia,1.1827524387912391
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRA,Brazil,2.114693376719837
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BRA,Brazil,2.168152391726092
Tropical & Subtropical Dry Broadleaf Forests,2.0,BRA,Brazil,1.6724987260760789
Temperate Broadleaf & Mixed Forests,4.0,CHL,Chile,0.8067433582829383
"Temperate Grasslands, Savannas & Shrublands",8.0,CHL,Chile,0.03340190361511031
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHL,Chile,
"Mediterranean Forests, Woodlands & Scrub",12.0,CHL,Chile,0.45834387295841866
Montane Grasslands & Shrublands,10.0,CHL,Chile,0.029892111273017524
Deserts & Xeric Shrublands,13.0,CHL,Chile,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COL,Colombia,2.584686805092852
Tropical & Subtropical Dry Broadleaf Forests,2.0,COL,Colombia,1.7685911296491885
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COL,Colombia,0.40366752144445645
Montane Grasslands & Shrublands,10.0,COL,Colombia,0.9527531131001243
Deserts & Xeric Shrublands,13.0,COL,Colombia,1.0730359118263602
Tropical & Subtropical Moist Broadleaf Forests,1.0,ECU,Ecuador,3.479058284242227
Tropical & Subtropical Dry Broadleaf Forests,2.0,ECU,Ecuador,2.590595496952054
Montane Grasslands & Shrublands,10.0,ECU,Ecuador,0.8917268960075815
Deserts & Xeric Shrublands,13.0,ECU,Ecuador,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUY,Guyana,0.4060757512880584
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GUY,Guyana,0.1385914314069061
Tropical & Subtropical Moist Broadleaf Forests,1.0,PER,Peru,0.1787500452330743
Montane Grasslands & Shrublands,10.0,PER,Peru,0.015792431997121704
Deserts & Xeric Shrublands,13.0,PER,Peru,0.16462408260689534
Tropical & Subtropical Dry Broadleaf Forests,2.0,PER,Peru,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRY,Paraguay,3.9282636790181646
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PRY,Paraguay,3.9813708674989647
Tropical & Subtropical Moist Broadleaf Forests,1.0,SUR,Suriname,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SUR,Suriname,
Tropical & Subtropical Moist Broadleaf Forests,1.0,URY,Uruguay,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,URY,Uruguay,0.3469265156998025
"Temperate Grasslands, Savannas & Shrublands",8.0,URY,Uruguay,0.31855567793122347
Tropical & Subtropical Moist Broadleaf Forests,1.0,VEN,Venezuela,2.8515750342091737
Tropical & Subtropical Dry Broadleaf Forests,2.0,VEN,Venezuela,1.965441937475606
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,VEN,Venezuela,0.5698038371233675
Montane Grasslands & Shrublands,10.0,VEN,Venezuela,0.8080594806195855
Deserts & Xeric Shrublands,13.0,VEN,Venezuela,0.8305704434646991
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,C--,Clipperton Island,
