BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
Temperate Broadleaf & Mixed Forests,4.0,SWE,Sweden,22.017546224703455
Temperate Broadleaf & Mixed Forests,4.0,GBR,United Kingdom,23.8173723829214
Temperate Conifer Forests,5.0,GBR,United Kingdom,5.779092221936046
"Mediterranean Forests, Woodlands & Scrub",12.0,GBR,United Kingdom,8.678178165866353
Temperate Broadleaf & Mixed Forests,4.0,NOR,Norway,18.854042349504336
Temperate Conifer Forests,5.0,NOR,Norway,3.0554438613957555
"Mediterranean Forests, Woodlands & Scrub",12.0,GIB,Gibraltar,7.113636363636363
"Mediterranean Forests, Woodlands & Scrub",12.0,MLT,Malta,8.976806994813334
"Mediterranean Forests, Woodlands & Scrub",12.0,VAT,Vatican City,
Temperate Broadleaf & Mixed Forests,4.0,AND,Andorra,27.40018993506159
"Mediterranean Forests, Woodlands & Scrub",12.0,SMR,San Marino,3.914315663792216
Temperate Broadleaf & Mixed Forests,4.0,ALB,Albania,29.842996487899015
"Mediterranean Forests, Woodlands & Scrub",12.0,ALB,Albania,5.076939063743511
Temperate Broadleaf & Mixed Forests,4.0,BIH,Bosnia and Herzegovina,26.058366642510467
"Mediterranean Forests, Woodlands & Scrub",12.0,BIH,Bosnia and Herzegovina,3.2294848667919482
Temperate Broadleaf & Mixed Forests,4.0,ESP,Spain,26.87119163921658
"Mediterranean Forests, Woodlands & Scrub",12.0,ESP,Spain,8.816333261936494
Temperate Broadleaf & Mixed Forests,4.0,GRC,Greece,30.38381738682938
"Mediterranean Forests, Woodlands & Scrub",12.0,GRC,Greece,5.3104958945710266
"Mediterranean Forests, Woodlands & Scrub",12.0,HRV,Croatia,3.46555513611595
Temperate Broadleaf & Mixed Forests,4.0,HRV,Croatia,28.059759006544784
Temperate Broadleaf & Mixed Forests,4.0,ITA,Italy,28.53204991303785
"Mediterranean Forests, Woodlands & Scrub",12.0,ITA,Italy,4.8487357903451915
Temperate Conifer Forests,5.0,ITA,Italy,9.54465497517888
Temperate Broadleaf & Mixed Forests,4.0,MNE,Montenegro,26.013117078192888
"Mediterranean Forests, Woodlands & Scrub",12.0,MNE,Montenegro,4.904781025071116
Temperate Broadleaf & Mixed Forests,4.0,MKD,Macedonia,31.66493730665395
"Mediterranean Forests, Woodlands & Scrub",12.0,MKD,Macedonia,5.990180835925555
Temperate Broadleaf & Mixed Forests,4.0,PRT,Portugal,22.460096881864676
"Mediterranean Forests, Woodlands & Scrub",12.0,PRT,Portugal,6.119301572495188
Temperate Broadleaf & Mixed Forests,4.0,SRB,Serbia,30.0452699911173
"Mediterranean Forests, Woodlands & Scrub",12.0,SRB,Serbia,2.5735681674106523
Temperate Broadleaf & Mixed Forests,4.0,SVN,Slovenia,25.26621187204303
Temperate Conifer Forests,5.0,SVN,Slovenia,6.735694647487164
"Mediterranean Forests, Woodlands & Scrub",12.0,SVN,Slovenia,0.9408685346624066
Tropical & Subtropical Moist Broadleaf Forests,1.0,VUT,Vanuatu,5.054878048780488
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLB,Solomon Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FJI,Fiji,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FJI,Fiji,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NCL,New Caledonia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,NCL,New Caledonia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PNG,Papua New Guinea,7.67912784700966
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PNG,Papua New Guinea,13.457516337647053
Montane Grasslands & Shrublands,10.0,PNG,Papua New Guinea,9.697222931585225
Tropical & Subtropical Moist Broadleaf Forests,1.0,ASM,American Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COK,Cook Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PYF,French Polynesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIU,Niue,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PCN,Pitcairn Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WSM,Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TON,Tonga,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WLF,Wallis and Futuna,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TUV,Tuvalu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KIR,Kiribati,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MHL,Marshall Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PLW,Palau,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GUM,Guam,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MNP,Northern Mariana Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FSM,Micronesia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FSM,Micronesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NFK,Norfolk Island,
Temperate Broadleaf & Mixed Forests,4.0,AUS,Australia,29.482574278751926
"Temperate Grasslands, Savannas & Shrublands",8.0,AUS,Australia,24.273137236761972
"Mediterranean Forests, Woodlands & Scrub",12.0,AUS,Australia,7.305515217964698
Deserts & Xeric Shrublands,13.0,AUS,Australia,1.9304406717130134
Tropical & Subtropical Moist Broadleaf Forests,1.0,AUS,Australia,6.152578973204416
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AUS,Australia,19.121139181771923
Montane Grasslands & Shrublands,10.0,AUS,Australia,21.17662090334329
Tropical & Subtropical Moist Broadleaf Forests,1.0,NZL,New Zealand,
Temperate Broadleaf & Mixed Forests,4.0,NZL,New Zealand,18.597721872035006
"Temperate Grasslands, Savannas & Shrublands",8.0,NZL,New Zealand,15.49203611796678
Montane Grasslands & Shrublands,10.0,NZL,New Zealand,15.093222617050579
Tropical & Subtropical Dry Broadleaf Forests,2.0,CYM,Cayman Islands,26.08541348276448
Deserts & Xeric Shrublands,13.0,AIA,Anguilla,0.8888888888888888
Deserts & Xeric Shrublands,13.0,BRB,Barbados,
Deserts & Xeric Shrublands,13.0,MAF,Saint-Martin,0.6666666666666666
Deserts & Xeric Shrublands,13.0,SXM,Sint Maarten,0.18604651162790697
Tropical & Subtropical Coniferous Forests,3.0,BHS,Bahamas,3.4655742555302202
Tropical & Subtropical Coniferous Forests,3.0,TCA,Turks and Caicos Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Dry Broadleaf Forests,2.0,ATG,Antigua and Barbuda,
Deserts & Xeric Shrublands,13.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CUB,Cuba,4.598562616173202
Tropical & Subtropical Dry Broadleaf Forests,2.0,CUB,Cuba,24.890539746592633
Tropical & Subtropical Coniferous Forests,3.0,CUB,Cuba,5.605342933585097
Deserts & Xeric Shrublands,13.0,CUB,Cuba,0.3943256752899271
Tropical & Subtropical Moist Broadleaf Forests,1.0,DMA,Dominica,
Deserts & Xeric Shrublands,13.0,DMA,Dominica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,DOM,Dominican Republic,7.150037504602703
Tropical & Subtropical Dry Broadleaf Forests,2.0,DOM,Dominican Republic,
Tropical & Subtropical Coniferous Forests,3.0,DOM,Dominican Republic,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GRD,Grenada,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GRD,Grenada,
Deserts & Xeric Shrublands,13.0,GRD,Grenada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GLP,Guadeloupe,
Deserts & Xeric Shrublands,13.0,GLP,Guadeloupe,
Tropical & Subtropical Moist Broadleaf Forests,1.0,HTI,Haiti,12.305994767178802
Tropical & Subtropical Dry Broadleaf Forests,2.0,HTI,Haiti,35.3191078034173
Tropical & Subtropical Coniferous Forests,3.0,HTI,Haiti,
Tropical & Subtropical Moist Broadleaf Forests,1.0,JAM,Jamaica,4.981902111182624
Tropical & Subtropical Dry Broadleaf Forests,2.0,JAM,Jamaica,29.041842286493925
Tropical & Subtropical Moist Broadleaf Forests,1.0,KNA,Saint Kitts and Nevis,
Deserts & Xeric Shrublands,13.0,KNA,Saint Kitts and Nevis,
Tropical & Subtropical Moist Broadleaf Forests,1.0,LCA,Saint Lucia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,LCA,Saint Lucia,
Deserts & Xeric Shrublands,13.0,LCA,Saint Lucia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MTQ,Martinique,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MTQ,Martinique,
Deserts & Xeric Shrublands,13.0,MTQ,Martinique,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MSR,Montserrat,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MSR,Montserrat,
Deserts & Xeric Shrublands,13.0,MSR,Montserrat,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRI,Puerto Rico,5.080269669704753
Tropical & Subtropical Dry Broadleaf Forests,2.0,PRI,Puerto Rico,31.250419628933376
Tropical & Subtropical Moist Broadleaf Forests,1.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Dry Broadleaf Forests,2.0,VCT,Saint Vincent and the Grenadines,
Deserts & Xeric Shrublands,13.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VGB,British Virgin Islands,
Deserts & Xeric Shrublands,13.0,VGB,British Virgin Islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,VIR,"Virgin Islands, U.S.",
Deserts & Xeric Shrublands,13.0,VIR,"Virgin Islands, U.S.",0.14005047955577993
Tropical & Subtropical Moist Broadleaf Forests,1.0,BLZ,Belize,3.6037511241532147
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BLZ,Belize,9.816393763570499
Tropical & Subtropical Moist Broadleaf Forests,1.0,CRI,Costa Rica,3.219627166402729
Tropical & Subtropical Dry Broadleaf Forests,2.0,CRI,Costa Rica,23.434537097898524
Tropical & Subtropical Moist Broadleaf Forests,1.0,GTM,Guatemala,1.6286659383707947
Tropical & Subtropical Dry Broadleaf Forests,2.0,GTM,Guatemala,20.260896553518826
Tropical & Subtropical Coniferous Forests,3.0,GTM,Guatemala,4.699471558038446
Deserts & Xeric Shrublands,13.0,GTM,Guatemala,0.18531401972138967
Tropical & Subtropical Moist Broadleaf Forests,1.0,HND,Honduras,5.414859252905663
Tropical & Subtropical Dry Broadleaf Forests,2.0,HND,Honduras,24.87070669642465
Tropical & Subtropical Coniferous Forests,3.0,HND,Honduras,5.283491734684164
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,HND,Honduras,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MEX,Mexico,7.897716526856015
Tropical & Subtropical Dry Broadleaf Forests,2.0,MEX,Mexico,33.897490852993535
Tropical & Subtropical Coniferous Forests,3.0,MEX,Mexico,12.33619241057412
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MEX,Mexico,23.216842624263606
"Mediterranean Forests, Woodlands & Scrub",12.0,MEX,Mexico,8.535923885904943
Deserts & Xeric Shrublands,13.0,MEX,Mexico,1.8237475753246772
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIC,Nicaragua,4.625408338685513
Tropical & Subtropical Dry Broadleaf Forests,2.0,NIC,Nicaragua,24.633285840225934
Tropical & Subtropical Coniferous Forests,3.0,NIC,Nicaragua,4.459680892005205
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NIC,Nicaragua,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAN,Panama,6.192151004429629
Tropical & Subtropical Dry Broadleaf Forests,2.0,PAN,Panama,28.66298731548012
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLV,El Salvador,2.6654718406172817
Tropical & Subtropical Dry Broadleaf Forests,2.0,SLV,El Salvador,21.31185909695101
Tropical & Subtropical Coniferous Forests,3.0,SLV,El Salvador,0.9990792315996013
Tropical & Subtropical Coniferous Forests,3.0,BMU,Bermuda,
Temperate Broadleaf & Mixed Forests,4.0,CAN,Canada,25.140466409263
Temperate Conifer Forests,5.0,CAN,Canada,9.485968902930805
"Temperate Grasslands, Savannas & Shrublands",8.0,CAN,Canada,25.319166846064423
Temperate Conifer Forests,5.0,CAN,Canada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,USA,United States,7.01644857073189
Tropical & Subtropical Dry Broadleaf Forests,2.0,USA,United States,27.660515848634645
Tropical & Subtropical Coniferous Forests,3.0,USA,United States,15.75217391304348
Temperate Broadleaf & Mixed Forests,4.0,USA,United States,27.337879300776404
Temperate Conifer Forests,5.0,USA,United States,13.008890026060657
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,USA,United States,20.004518510319347
"Temperate Grasslands, Savannas & Shrublands",8.0,USA,United States,25.338042205020415
"Mediterranean Forests, Woodlands & Scrub",12.0,USA,United States,5.862553321912477
Deserts & Xeric Shrublands,13.0,USA,United States,1.923000248571717
Deserts & Xeric Shrublands,13.0,ABW,Aruba,
Deserts & Xeric Shrublands,13.0,CUW,Curaçao,
Tropical & Subtropical Dry Broadleaf Forests,2.0,BES,"Bonaire, Saint Eustatius and Saba",
Deserts & Xeric Shrublands,13.0,BES,"Bonaire, Saint Eustatius and Saba",
Tropical & Subtropical Moist Broadleaf Forests,1.0,TTO,Trinidad and Tobago,6.220047660114751
Tropical & Subtropical Dry Broadleaf Forests,2.0,TTO,Trinidad and Tobago,27.0940807364581
"Temperate Grasslands, Savannas & Shrublands",8.0,FLK,Falkland Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUF,French Guiana,1.891325378910029
Temperate Broadleaf & Mixed Forests,4.0,ARG,Argentina,25.361945333080662
"Temperate Grasslands, Savannas & Shrublands",8.0,ARG,Argentina,22.022146802846866
Montane Grasslands & Shrublands,10.0,ARG,Argentina,24.260193578516088
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ARG,Argentina,18.030701260137178
Tropical & Subtropical Moist Broadleaf Forests,1.0,ARG,Argentina,9.397230014792363
Tropical & Subtropical Moist Broadleaf Forests,1.0,BOL,Bolivia,9.536577142734473
Tropical & Subtropical Dry Broadleaf Forests,2.0,BOL,Bolivia,30.769580304213736
Montane Grasslands & Shrublands,10.0,BOL,Bolivia,25.51490789183194
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BOL,Bolivia,14.41708164127077
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRA,Brazil,8.879048362151824
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BRA,Brazil,15.700943728963265
Tropical & Subtropical Dry Broadleaf Forests,2.0,BRA,Brazil,33.89952450786089
Temperate Broadleaf & Mixed Forests,4.0,CHL,Chile,17.41919123560926
"Temperate Grasslands, Savannas & Shrublands",8.0,CHL,Chile,20.398231477396703
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHL,Chile,
"Mediterranean Forests, Woodlands & Scrub",12.0,CHL,Chile,0.513275800683916
Montane Grasslands & Shrublands,10.0,CHL,Chile,26.148760035055616
Deserts & Xeric Shrublands,13.0,CHL,Chile,2.92940540633019
Tropical & Subtropical Moist Broadleaf Forests,1.0,COL,Colombia,5.114106707786679
Tropical & Subtropical Dry Broadleaf Forests,2.0,COL,Colombia,25.722858136382023
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COL,Colombia,11.77550228106501
Montane Grasslands & Shrublands,10.0,COL,Colombia,16.675827433269898
Deserts & Xeric Shrublands,13.0,COL,Colombia,0.3584843748316119
Tropical & Subtropical Moist Broadleaf Forests,1.0,ECU,Ecuador,10.213443320040078
Tropical & Subtropical Dry Broadleaf Forests,2.0,ECU,Ecuador,31.198990110155755
Montane Grasslands & Shrublands,10.0,ECU,Ecuador,18.12116862684312
Deserts & Xeric Shrublands,13.0,ECU,Ecuador,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUY,Guyana,8.007682009507556
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GUY,Guyana,21.239668510521533
Tropical & Subtropical Moist Broadleaf Forests,1.0,PER,Peru,13.184894895109887
Montane Grasslands & Shrublands,10.0,PER,Peru,25.237154888148485
Deserts & Xeric Shrublands,13.0,PER,Peru,0.7219692563264045
Tropical & Subtropical Dry Broadleaf Forests,2.0,PER,Peru,36.39966287095626
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRY,Paraguay,8.25537065037642
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PRY,Paraguay,12.725468537690578
Tropical & Subtropical Moist Broadleaf Forests,1.0,SUR,Suriname,6.723200074874593
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SUR,Suriname,
Tropical & Subtropical Moist Broadleaf Forests,1.0,URY,Uruguay,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,URY,Uruguay,16.328800745277885
"Temperate Grasslands, Savannas & Shrublands",8.0,URY,Uruguay,19.553365693546077
Tropical & Subtropical Moist Broadleaf Forests,1.0,VEN,Venezuela,8.164185793808299
Tropical & Subtropical Dry Broadleaf Forests,2.0,VEN,Venezuela,27.349209851041543
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,VEN,Venezuela,13.583494492616412
Montane Grasslands & Shrublands,10.0,VEN,Venezuela,12.51985796684763
Deserts & Xeric Shrublands,13.0,VEN,Venezuela,0.5559695254452188
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,C--,Clipperton Island,
