BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
Temperate Broadleaf & Mixed Forests,4.0,IRL,Ireland,0.4460835270385186
"Temperate Grasslands, Savannas & Shrublands",8.0,FRO,Faroe Islands,
Temperate Broadleaf & Mixed Forests,4.0,ALA,Åland,0.21954019994623464
Temperate Broadleaf & Mixed Forests,4.0,DNK,Denmark,0.4296854734916683
Temperate Broadleaf & Mixed Forests,4.0,EST,Estonia,0.3279838793934395
Temperate Broadleaf & Mixed Forests,4.0,FIN,Finland,0.2737395355276735
Temperate Broadleaf & Mixed Forests,4.0,LVA,Latvia,0.3355683342071911
Temperate Broadleaf & Mixed Forests,4.0,LTU,Lithuania,0.34005035553243285
Temperate Broadleaf & Mixed Forests,4.0,SWE,Sweden,0.3102589893265776
Temperate Broadleaf & Mixed Forests,4.0,GBR,United Kingdom,0.43298365447705556
Temperate Conifer Forests,5.0,GBR,United Kingdom,0.10688422581555751
"Mediterranean Forests, Woodlands & Scrub",12.0,GBR,United Kingdom,0.04845148011748368
Temperate Broadleaf & Mixed Forests,4.0,NOR,Norway,0.21451940647856607
Temperate Conifer Forests,5.0,NOR,Norway,0.038245492082717956
"Mediterranean Forests, Woodlands & Scrub",12.0,GIB,Gibraltar,0.11408664700659839
"Mediterranean Forests, Woodlands & Scrub",12.0,MLT,Malta,0.09278038959033803
"Mediterranean Forests, Woodlands & Scrub",12.0,VAT,Vatican City,
Temperate Broadleaf & Mixed Forests,4.0,AND,Andorra,0.3706282704980502
"Mediterranean Forests, Woodlands & Scrub",12.0,SMR,San Marino,0.04307032847949007
Temperate Broadleaf & Mixed Forests,4.0,ALB,Albania,0.3566171141613539
"Mediterranean Forests, Woodlands & Scrub",12.0,ALB,Albania,0.06629801290006529
Temperate Broadleaf & Mixed Forests,4.0,BIH,Bosnia and Herzegovina,0.30071661512956316
"Mediterranean Forests, Woodlands & Scrub",12.0,BIH,Bosnia and Herzegovina,0.03925679076175681
Temperate Broadleaf & Mixed Forests,4.0,ESP,Spain,0.36537152695644975
"Mediterranean Forests, Woodlands & Scrub",12.0,ESP,Spain,0.06179044255620657
Temperate Broadleaf & Mixed Forests,4.0,GRC,Greece,0.29585309736352233
"Mediterranean Forests, Woodlands & Scrub",12.0,GRC,Greece,0.04538879707380993
"Mediterranean Forests, Woodlands & Scrub",12.0,HRV,Croatia,0.03937280425516342
Temperate Broadleaf & Mixed Forests,4.0,HRV,Croatia,0.3053255698169212
Temperate Broadleaf & Mixed Forests,4.0,ITA,Italy,0.3351844787592376
"Mediterranean Forests, Woodlands & Scrub",12.0,ITA,Italy,0.04708178710024807
Temperate Conifer Forests,5.0,ITA,Italy,0.11089400202498198
Temperate Broadleaf & Mixed Forests,4.0,MNE,Montenegro,0.31823578805788777
"Mediterranean Forests, Woodlands & Scrub",12.0,MNE,Montenegro,0.07226297681000883
Temperate Broadleaf & Mixed Forests,4.0,MKD,Macedonia,0.28645456185091467
"Mediterranean Forests, Woodlands & Scrub",12.0,MKD,Macedonia,0.04743309834496114
Temperate Broadleaf & Mixed Forests,4.0,PRT,Portugal,0.463230337813624
"Mediterranean Forests, Woodlands & Scrub",12.0,PRT,Portugal,0.06771570048464862
Temperate Broadleaf & Mixed Forests,4.0,SRB,Serbia,0.2784995314509449
"Mediterranean Forests, Woodlands & Scrub",12.0,SRB,Serbia,0.028270181029289156
Temperate Broadleaf & Mixed Forests,4.0,SVN,Slovenia,0.30626475654797297
Temperate Conifer Forests,5.0,SVN,Slovenia,0.09655219288989261
"Mediterranean Forests, Woodlands & Scrub",12.0,SVN,Slovenia,0.013546740662529833
Tropical & Subtropical Moist Broadleaf Forests,1.0,VUT,Vanuatu,0.1551169761070391
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLB,Solomon Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FJI,Fiji,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FJI,Fiji,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NCL,New Caledonia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,NCL,New Caledonia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PNG,Papua New Guinea,0.3300760224487638
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PNG,Papua New Guinea,0.5192290387667525
Montane Grasslands & Shrublands,10.0,PNG,Papua New Guinea,0.2972959445261902
Tropical & Subtropical Moist Broadleaf Forests,1.0,ASM,American Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COK,Cook Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PYF,French Polynesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIU,Niue,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PCN,Pitcairn Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WSM,Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TON,Tonga,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WLF,Wallis and Futuna,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TUV,Tuvalu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KIR,Kiribati,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MHL,Marshall Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PLW,Palau,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GUM,Guam,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MNP,Northern Mariana Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FSM,Micronesia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FSM,Micronesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NFK,Norfolk Island,
Temperate Broadleaf & Mixed Forests,4.0,AUS,Australia,0.23723507810120412
"Temperate Grasslands, Savannas & Shrublands",8.0,AUS,Australia,0.09178213020902315
"Mediterranean Forests, Woodlands & Scrub",12.0,AUS,Australia,0.03699482913613819
Deserts & Xeric Shrublands,13.0,AUS,Australia,0.008383853751014041
Tropical & Subtropical Moist Broadleaf Forests,1.0,AUS,Australia,0.16475456782144138
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AUS,Australia,0.10176345445451532
Montane Grasslands & Shrublands,10.0,AUS,Australia,0.2797356568947898
Tropical & Subtropical Moist Broadleaf Forests,1.0,NZL,New Zealand,
Temperate Broadleaf & Mixed Forests,4.0,NZL,New Zealand,0.38970038117232103
"Temperate Grasslands, Savannas & Shrublands",8.0,NZL,New Zealand,0.20821529373563433
Montane Grasslands & Shrublands,10.0,NZL,New Zealand,0.2299821548234662
Tropical & Subtropical Dry Broadleaf Forests,2.0,CYM,Cayman Islands,0.6604610683993302
Deserts & Xeric Shrublands,13.0,AIA,Anguilla,0.019206993977228803
Deserts & Xeric Shrublands,13.0,BRB,Barbados,
Deserts & Xeric Shrublands,13.0,MAF,Saint-Martin,0.01380169709523519
Deserts & Xeric Shrublands,13.0,SXM,Sint Maarten,0.003978998051133267
Tropical & Subtropical Coniferous Forests,3.0,BHS,Bahamas,0.0797582065336029
Tropical & Subtropical Coniferous Forests,3.0,TCA,Turks and Caicos Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Dry Broadleaf Forests,2.0,ATG,Antigua and Barbuda,
Deserts & Xeric Shrublands,13.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CUB,Cuba,0.1608017283446918
Tropical & Subtropical Dry Broadleaf Forests,2.0,CUB,Cuba,0.7076461612204911
Tropical & Subtropical Coniferous Forests,3.0,CUB,Cuba,0.18074373093516008
Deserts & Xeric Shrublands,13.0,CUB,Cuba,0.009683406112660473
Tropical & Subtropical Moist Broadleaf Forests,1.0,DMA,Dominica,
Deserts & Xeric Shrublands,13.0,DMA,Dominica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,DOM,Dominican Republic,0.24209202118147186
Tropical & Subtropical Dry Broadleaf Forests,2.0,DOM,Dominican Republic,
Tropical & Subtropical Coniferous Forests,3.0,DOM,Dominican Republic,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GRD,Grenada,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GRD,Grenada,
Deserts & Xeric Shrublands,13.0,GRD,Grenada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GLP,Guadeloupe,
Deserts & Xeric Shrublands,13.0,GLP,Guadeloupe,
Tropical & Subtropical Moist Broadleaf Forests,1.0,HTI,Haiti,0.4483920906655585
Tropical & Subtropical Dry Broadleaf Forests,2.0,HTI,Haiti,0.9628063217378221
Tropical & Subtropical Coniferous Forests,3.0,HTI,Haiti,
Tropical & Subtropical Moist Broadleaf Forests,1.0,JAM,Jamaica,0.16579887807209567
Tropical & Subtropical Dry Broadleaf Forests,2.0,JAM,Jamaica,0.7868455954482717
Tropical & Subtropical Moist Broadleaf Forests,1.0,KNA,Saint Kitts and Nevis,
Deserts & Xeric Shrublands,13.0,KNA,Saint Kitts and Nevis,
Tropical & Subtropical Moist Broadleaf Forests,1.0,LCA,Saint Lucia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,LCA,Saint Lucia,
Deserts & Xeric Shrublands,13.0,LCA,Saint Lucia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MTQ,Martinique,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MTQ,Martinique,
Deserts & Xeric Shrublands,13.0,MTQ,Martinique,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MSR,Montserrat,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MSR,Montserrat,
Deserts & Xeric Shrublands,13.0,MSR,Montserrat,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRI,Puerto Rico,0.17015871391880458
Tropical & Subtropical Dry Broadleaf Forests,2.0,PRI,Puerto Rico,0.837237039663578
Tropical & Subtropical Moist Broadleaf Forests,1.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Dry Broadleaf Forests,2.0,VCT,Saint Vincent and the Grenadines,
Deserts & Xeric Shrublands,13.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VGB,British Virgin Islands,
Deserts & Xeric Shrublands,13.0,VGB,British Virgin Islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,VIR,"Virgin Islands, U.S.",
Deserts & Xeric Shrublands,13.0,VIR,"Virgin Islands, U.S.",0.0027973758121502003
Tropical & Subtropical Moist Broadleaf Forests,1.0,BLZ,Belize,0.1609586517590004
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BLZ,Belize,0.3649279987817556
Tropical & Subtropical Moist Broadleaf Forests,1.0,CRI,Costa Rica,0.12353866323999693
Tropical & Subtropical Dry Broadleaf Forests,2.0,CRI,Costa Rica,0.7365181821217365
Tropical & Subtropical Moist Broadleaf Forests,1.0,GTM,Guatemala,0.06117231806062199
Tropical & Subtropical Dry Broadleaf Forests,2.0,GTM,Guatemala,0.5427176919806035
Tropical & Subtropical Coniferous Forests,3.0,GTM,Guatemala,0.12896270369791876
Deserts & Xeric Shrublands,13.0,GTM,Guatemala,0.004488784668848125
Tropical & Subtropical Moist Broadleaf Forests,1.0,HND,Honduras,0.19513182632872458
Tropical & Subtropical Dry Broadleaf Forests,2.0,HND,Honduras,0.6563102486048187
Tropical & Subtropical Coniferous Forests,3.0,HND,Honduras,0.1427385412297242
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,HND,Honduras,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MEX,Mexico,0.177175030737245
Tropical & Subtropical Dry Broadleaf Forests,2.0,MEX,Mexico,0.4586931165967061
Tropical & Subtropical Coniferous Forests,3.0,MEX,Mexico,0.1959263232620107
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MEX,Mexico,0.12816895915159784
"Mediterranean Forests, Woodlands & Scrub",12.0,MEX,Mexico,0.04093167738420707
Deserts & Xeric Shrublands,13.0,MEX,Mexico,0.009571439494532616
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIC,Nicaragua,0.1275389845168835
Tropical & Subtropical Dry Broadleaf Forests,2.0,NIC,Nicaragua,0.6073780824732238
Tropical & Subtropical Coniferous Forests,3.0,NIC,Nicaragua,0.11692119865859557
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NIC,Nicaragua,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAN,Panama,0.2595197286540523
Tropical & Subtropical Dry Broadleaf Forests,2.0,PAN,Panama,1.0196761003313415
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLV,El Salvador,0.07893103678746378
Tropical & Subtropical Dry Broadleaf Forests,2.0,SLV,El Salvador,0.5838411108402717
Tropical & Subtropical Coniferous Forests,3.0,SLV,El Salvador,0.02652682078639211
Tropical & Subtropical Coniferous Forests,3.0,BMU,Bermuda,
Temperate Broadleaf & Mixed Forests,4.0,CAN,Canada,0.23357603383796308
Temperate Conifer Forests,5.0,CAN,Canada,0.08075362574112882
"Temperate Grasslands, Savannas & Shrublands",8.0,CAN,Canada,0.19627651010627514
Temperate Conifer Forests,5.0,CAN,Canada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,USA,United States,0.18667068487291155
Tropical & Subtropical Dry Broadleaf Forests,2.0,USA,United States,0.6459372748957012
Tropical & Subtropical Coniferous Forests,3.0,USA,United States,0.02419253029296363
Temperate Broadleaf & Mixed Forests,4.0,USA,United States,0.268674314831889
Temperate Conifer Forests,5.0,USA,United States,0.12031102654999841
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,USA,United States,0.1537393264721324
"Temperate Grasslands, Savannas & Shrublands",8.0,USA,United States,0.19101268013088582
"Mediterranean Forests, Woodlands & Scrub",12.0,USA,United States,0.05360853179330874
Deserts & Xeric Shrublands,13.0,USA,United States,0.008327423234454026
Deserts & Xeric Shrublands,13.0,ABW,Aruba,
Deserts & Xeric Shrublands,13.0,CUW,Curaçao,
Tropical & Subtropical Dry Broadleaf Forests,2.0,BES,"Bonaire, Saint Eustatius and Saba",
Deserts & Xeric Shrublands,13.0,BES,"Bonaire, Saint Eustatius and Saba",
Tropical & Subtropical Moist Broadleaf Forests,1.0,TTO,Trinidad and Tobago,0.23204079037036798
Tropical & Subtropical Dry Broadleaf Forests,2.0,TTO,Trinidad and Tobago,0.9029700472484863
"Temperate Grasslands, Savannas & Shrublands",8.0,FLK,Falkland Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUF,French Guiana,0.07968964249193573
Temperate Broadleaf & Mixed Forests,4.0,ARG,Argentina,0.30067828961297355
"Temperate Grasslands, Savannas & Shrublands",8.0,ARG,Argentina,0.17277810548001812
Montane Grasslands & Shrublands,10.0,ARG,Argentina,0.12253757499344613
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ARG,Argentina,0.15807346656137433
Tropical & Subtropical Moist Broadleaf Forests,1.0,ARG,Argentina,0.16637574666196028
Tropical & Subtropical Moist Broadleaf Forests,1.0,BOL,Bolivia,0.40795912444422067
Tropical & Subtropical Dry Broadleaf Forests,2.0,BOL,Bolivia,0.9075522540299861
Montane Grasslands & Shrublands,10.0,BOL,Bolivia,0.35153450822039856
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BOL,Bolivia,0.27890058039225385
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRA,Brazil,0.33017911980948067
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BRA,Brazil,0.4896187069093529
Tropical & Subtropical Dry Broadleaf Forests,2.0,BRA,Brazil,1.1052617059355239
Temperate Broadleaf & Mixed Forests,4.0,CHL,Chile,0.31001123221698934
"Temperate Grasslands, Savannas & Shrublands",8.0,CHL,Chile,0.24790014295927928
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHL,Chile,
"Mediterranean Forests, Woodlands & Scrub",12.0,CHL,Chile,0.005838025806908718
Montane Grasslands & Shrublands,10.0,CHL,Chile,0.26840150882357305
Deserts & Xeric Shrublands,13.0,CHL,Chile,0.030496740577783208
Tropical & Subtropical Moist Broadleaf Forests,1.0,COL,Colombia,0.21134686553288354
Tropical & Subtropical Dry Broadleaf Forests,2.0,COL,Colombia,1.0164609248625762
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COL,Colombia,0.5016834242801155
Montane Grasslands & Shrublands,10.0,COL,Colombia,0.44910257330721354
Deserts & Xeric Shrublands,13.0,COL,Colombia,0.009855211077783392
Tropical & Subtropical Moist Broadleaf Forests,1.0,ECU,Ecuador,0.36768963848229186
Tropical & Subtropical Dry Broadleaf Forests,2.0,ECU,Ecuador,1.0462401615901735
Montane Grasslands & Shrublands,10.0,ECU,Ecuador,0.364118181453437
Deserts & Xeric Shrublands,13.0,ECU,Ecuador,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUY,Guyana,0.2987858658020757
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GUY,Guyana,0.7456862728734672
Tropical & Subtropical Moist Broadleaf Forests,1.0,PER,Peru,0.367925938425536
Montane Grasslands & Shrublands,10.0,PER,Peru,0.414401982695417
Deserts & Xeric Shrublands,13.0,PER,Peru,0.009996827625315566
Tropical & Subtropical Dry Broadleaf Forests,2.0,PER,Peru,0.7177236806033487
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRY,Paraguay,0.23042784734854563
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PRY,Paraguay,0.2221021746125802
Tropical & Subtropical Moist Broadleaf Forests,1.0,SUR,Suriname,0.26301820152069083
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SUR,Suriname,
Tropical & Subtropical Moist Broadleaf Forests,1.0,URY,Uruguay,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,URY,Uruguay,0.2323023166687965
"Temperate Grasslands, Savannas & Shrublands",8.0,URY,Uruguay,0.23277908560442723
Tropical & Subtropical Moist Broadleaf Forests,1.0,VEN,Venezuela,0.3066540950939896
Tropical & Subtropical Dry Broadleaf Forests,2.0,VEN,Venezuela,0.9098847409604087
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,VEN,Venezuela,0.42976225123829537
Montane Grasslands & Shrublands,10.0,VEN,Venezuela,0.29633152606957164
Deserts & Xeric Shrublands,13.0,VEN,Venezuela,0.014926413411169891
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,C--,Clipperton Island,
