BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
"Mediterranean Forests, Woodlands & Scrub",12.0,GIB,Gibraltar,23.0
"Mediterranean Forests, Woodlands & Scrub",12.0,MLT,Malta,23.0
"Mediterranean Forests, Woodlands & Scrub",12.0,VAT,Vatican City,23.0
Temperate Broadleaf & Mixed Forests,4.0,AND,Andorra,35.0
"Mediterranean Forests, Woodlands & Scrub",12.0,SMR,San Marino,23.0
Temperate Broadleaf & Mixed Forests,4.0,ALB,Albania,35.0
"Mediterranean Forests, Woodlands & Scrub",12.0,ALB,Albania,23.001499775848078
Temperate Broadleaf & Mixed Forests,4.0,BIH,Bosnia and Herzegovina,35.0
"Mediterranean Forests, Woodlands & Scrub",12.0,BIH,Bosnia and Herzegovina,23.01364906182992
Temperate Broadleaf & Mixed Forests,4.0,ESP,Spain,34.99999999958574
"Mediterranean Forests, Woodlands & Scrub",12.0,ESP,Spain,23.000757047797826
Temperate Broadleaf & Mixed Forests,4.0,GRC,Greece,34.99999993723455
"Mediterranean Forests, Woodlands & Scrub",12.0,GRC,Greece,23.000926327356122
"Mediterranean Forests, Woodlands & Scrub",12.0,HRV,Croatia,23.0
Temperate Broadleaf & Mixed Forests,4.0,HRV,Croatia,34.99721394183469
Temperate Broadleaf & Mixed Forests,4.0,ITA,Italy,34.99999998542464
"Mediterranean Forests, Woodlands & Scrub",12.0,ITA,Italy,23.002562018950382
Temperate Conifer Forests,5.0,ITA,Italy,25.20245402918585
Temperate Broadleaf & Mixed Forests,4.0,MNE,Montenegro,34.99999888964582
"Mediterranean Forests, Woodlands & Scrub",12.0,MNE,Montenegro,23.007905595179277
Temperate Broadleaf & Mixed Forests,4.0,MKD,Macedonia,34.999999543764424
"Mediterranean Forests, Woodlands & Scrub",12.0,MKD,Macedonia,23.00916476293059
Temperate Broadleaf & Mixed Forests,4.0,PRT,Portugal,34.99999988446724
"Mediterranean Forests, Woodlands & Scrub",12.0,PRT,Portugal,23.001158516534808
Temperate Broadleaf & Mixed Forests,4.0,SRB,Serbia,35.0
"Mediterranean Forests, Woodlands & Scrub",12.0,SRB,Serbia,23.03377911973573
Temperate Broadleaf & Mixed Forests,4.0,SVN,Slovenia,34.99998876136337
Temperate Conifer Forests,5.0,SVN,Slovenia,25.20827850441704
"Mediterranean Forests, Woodlands & Scrub",12.0,SVN,Slovenia,23.02074207311642
Tropical & Subtropical Moist Broadleaf Forests,1.0,VUT,Vanuatu,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLB,Solomon Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,FJI,Fiji,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,FJI,Fiji,23.340376751135917
Tropical & Subtropical Moist Broadleaf Forests,1.0,NCL,New Caledonia,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,NCL,New Caledonia,23.358675832748894
Tropical & Subtropical Moist Broadleaf Forests,1.0,PNG,Papua New Guinea,31.249999999543906
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PNG,Papua New Guinea,26.918592033627306
Montane Grasslands & Shrublands,10.0,PNG,Papua New Guinea,20.047992358213182
Tropical & Subtropical Moist Broadleaf Forests,1.0,ASM,American Samoa,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,COK,Cook Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,PYF,French Polynesia,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIU,Niue,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,PCN,Pitcairn Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,WSM,Samoa,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,TON,Tonga,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,WLF,Wallis and Futuna,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,TUV,Tuvalu,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,KIR,Kiribati,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,MHL,Marshall Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,PLW,Palau,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,GUM,Guam,23.33333333
Tropical & Subtropical Dry Broadleaf Forests,2.0,MNP,Northern Mariana Islands,23.33333333
Tropical & Subtropical Moist Broadleaf Forests,1.0,FSM,Micronesia,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,FSM,Micronesia,23.33333333
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,31.25
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UMI,United States Minor Outlying Islands,26.91666667
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,31.25
Tropical & Subtropical Moist Broadleaf Forests,1.0,NFK,Norfolk Island,31.25
Temperate Broadleaf & Mixed Forests,4.0,AUS,Australia,35.0
"Temperate Grasslands, Savannas & Shrublands",8.0,AUS,Australia,20.001808392311446
"Mediterranean Forests, Woodlands & Scrub",12.0,AUS,Australia,22.999957227339618
Deserts & Xeric Shrublands,13.0,AUS,Australia,5.000766558048955
Tropical & Subtropical Moist Broadleaf Forests,1.0,AUS,Australia,31.25
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AUS,Australia,26.915699575370965
Montane Grasslands & Shrublands,10.0,AUS,Australia,20.082968640061377
Tropical & Subtropical Moist Broadleaf Forests,1.0,NZL,New Zealand,31.25
Temperate Broadleaf & Mixed Forests,4.0,NZL,New Zealand,35.0
"Temperate Grasslands, Savannas & Shrublands",8.0,NZL,New Zealand,20.001257801586075
Montane Grasslands & Shrublands,10.0,NZL,New Zealand,20.005733352793072
Tropical & Subtropical Dry Broadleaf Forests,2.0,CYM,Cayman Islands,23.33333333
Deserts & Xeric Shrublands,13.0,AIA,Anguilla,5.0
Deserts & Xeric Shrublands,13.0,BRB,Barbados,5.0
Deserts & Xeric Shrublands,13.0,MAF,Saint-Martin,5.0
Deserts & Xeric Shrublands,13.0,SXM,Sint Maarten,5.0
Tropical & Subtropical Coniferous Forests,3.0,BHS,Bahamas,28.3
Tropical & Subtropical Coniferous Forests,3.0,TCA,Turks and Caicos Islands,28.3
Tropical & Subtropical Moist Broadleaf Forests,1.0,ATG,Antigua and Barbuda,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,ATG,Antigua and Barbuda,23.33333333
Deserts & Xeric Shrublands,13.0,ATG,Antigua and Barbuda,5.086645706378644
Tropical & Subtropical Moist Broadleaf Forests,1.0,CUB,Cuba,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,CUB,Cuba,23.340661641576947
Tropical & Subtropical Coniferous Forests,3.0,CUB,Cuba,28.301232410380337
Deserts & Xeric Shrublands,13.0,CUB,Cuba,5.103409287970026
Tropical & Subtropical Moist Broadleaf Forests,1.0,DMA,Dominica,31.25
Deserts & Xeric Shrublands,13.0,DMA,Dominica,5.121654371904167
Tropical & Subtropical Moist Broadleaf Forests,1.0,DOM,Dominican Republic,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,DOM,Dominican Republic,23.345835906343805
Tropical & Subtropical Coniferous Forests,3.0,DOM,Dominican Republic,28.304354768262645
Tropical & Subtropical Moist Broadleaf Forests,1.0,GRD,Grenada,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,GRD,Grenada,23.4341985581282
Deserts & Xeric Shrublands,13.0,GRD,Grenada,5.218980422361986
Tropical & Subtropical Moist Broadleaf Forests,1.0,GLP,Guadeloupe,31.25
Deserts & Xeric Shrublands,13.0,GLP,Guadeloupe,5.030386805626836
Tropical & Subtropical Moist Broadleaf Forests,1.0,HTI,Haiti,31.249999741885357
Tropical & Subtropical Dry Broadleaf Forests,2.0,HTI,Haiti,23.351848817844203
Tropical & Subtropical Coniferous Forests,3.0,HTI,Haiti,28.308331444841187
Tropical & Subtropical Moist Broadleaf Forests,1.0,JAM,Jamaica,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,JAM,Jamaica,23.353110573345973
Tropical & Subtropical Moist Broadleaf Forests,1.0,KNA,Saint Kitts and Nevis,31.25
Deserts & Xeric Shrublands,13.0,KNA,Saint Kitts and Nevis,5.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,LCA,Saint Lucia,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,LCA,Saint Lucia,23.37366853876605
Deserts & Xeric Shrublands,13.0,LCA,Saint Lucia,5.135521315027281
Tropical & Subtropical Moist Broadleaf Forests,1.0,MTQ,Martinique,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,MTQ,Martinique,23.400598706281006
Deserts & Xeric Shrublands,13.0,MTQ,Martinique,5.125713079774312
Tropical & Subtropical Moist Broadleaf Forests,1.0,MSR,Montserrat,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,MSR,Montserrat,23.409890093177765
Deserts & Xeric Shrublands,13.0,MSR,Montserrat,5.40308445100138
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRI,Puerto Rico,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,PRI,Puerto Rico,23.35187260818498
Tropical & Subtropical Moist Broadleaf Forests,1.0,VCT,Saint Vincent and the Grenadines,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,VCT,Saint Vincent and the Grenadines,23.446915775330368
Deserts & Xeric Shrublands,13.0,VCT,Saint Vincent and the Grenadines,5.351593359166043
Tropical & Subtropical Moist Broadleaf Forests,1.0,VGB,British Virgin Islands,31.25
Deserts & Xeric Shrublands,13.0,VGB,British Virgin Islands,5.080183603923973
Tropical & Subtropical Moist Broadleaf Forests,1.0,VIR,"Virgin Islands, U.S.",31.25
Deserts & Xeric Shrublands,13.0,VIR,"Virgin Islands, U.S.",5.088280803767892
Tropical & Subtropical Moist Broadleaf Forests,1.0,BLZ,Belize,31.25
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BLZ,Belize,26.946834616113996
Tropical & Subtropical Moist Broadleaf Forests,1.0,CRI,Costa Rica,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,CRI,Costa Rica,23.341918312166396
Tropical & Subtropical Moist Broadleaf Forests,1.0,GTM,Guatemala,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,GTM,Guatemala,23.339423063892667
Tropical & Subtropical Coniferous Forests,3.0,GTM,Guatemala,28.301656127311116
Deserts & Xeric Shrublands,13.0,GTM,Guatemala,5.0829683305214495
Tropical & Subtropical Moist Broadleaf Forests,1.0,HND,Honduras,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,HND,Honduras,23.341065033153217
Tropical & Subtropical Coniferous Forests,3.0,HND,Honduras,28.296170311969696
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,HND,Honduras,26.92472320154792
Tropical & Subtropical Moist Broadleaf Forests,1.0,MEX,Mexico,31.249999486106027
Tropical & Subtropical Dry Broadleaf Forests,2.0,MEX,Mexico,23.334073066767917
Tropical & Subtropical Coniferous Forests,3.0,MEX,Mexico,28.294835710309204
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MEX,Mexico,26.91666667
"Mediterranean Forests, Woodlands & Scrub",12.0,MEX,Mexico,23.0
Deserts & Xeric Shrublands,13.0,MEX,Mexico,5.014145216284654
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIC,Nicaragua,31.249985628070498
Tropical & Subtropical Dry Broadleaf Forests,2.0,NIC,Nicaragua,23.337020644765673
Tropical & Subtropical Coniferous Forests,3.0,NIC,Nicaragua,28.298365121402757
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NIC,Nicaragua,26.920143618255548
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAN,Panama,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,PAN,Panama,23.34680394676249
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLV,El Salvador,31.24999937583423
Tropical & Subtropical Dry Broadleaf Forests,2.0,SLV,El Salvador,23.33333345930205
Tropical & Subtropical Coniferous Forests,3.0,SLV,El Salvador,28.29592043737897
Tropical & Subtropical Coniferous Forests,3.0,BMU,Bermuda,28.3
Temperate Broadleaf & Mixed Forests,4.0,CAN,Canada,35.0
Temperate Conifer Forests,5.0,CAN,Canada,25.2
"Temperate Grasslands, Savannas & Shrublands",8.0,CAN,Canada,20.000143689394474
Temperate Conifer Forests,5.0,CAN,Canada,25.2
Tropical & Subtropical Moist Broadleaf Forests,1.0,USA,United States,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,USA,United States,23.350635402680908
Tropical & Subtropical Coniferous Forests,3.0,USA,United States,28.3
Temperate Broadleaf & Mixed Forests,4.0,USA,United States,35.0
Temperate Conifer Forests,5.0,USA,United States,25.200272309315576
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,USA,United States,26.916962185955494
"Temperate Grasslands, Savannas & Shrublands",8.0,USA,United States,20.00141870341811
"Mediterranean Forests, Woodlands & Scrub",12.0,USA,United States,22.99971863930093
Deserts & Xeric Shrublands,13.0,USA,United States,5.007014008567102
Deserts & Xeric Shrublands,13.0,ABW,Aruba,5.0
Deserts & Xeric Shrublands,13.0,CUW,Curaçao,5.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,BES,"Bonaire, Saint Eustatius and Saba",23.33333333
Deserts & Xeric Shrublands,13.0,BES,"Bonaire, Saint Eustatius and Saba",5.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,TTO,Trinidad and Tobago,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,TTO,Trinidad and Tobago,23.369042583818835
"Temperate Grasslands, Savannas & Shrublands",8.0,FLK,Falkland Islands,20.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUF,French Guiana,31.25
Temperate Broadleaf & Mixed Forests,4.0,ARG,Argentina,35.0
"Temperate Grasslands, Savannas & Shrublands",8.0,ARG,Argentina,20.000365281087834
Montane Grasslands & Shrublands,10.0,ARG,Argentina,20.000107069430438
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ARG,Argentina,26.916166598755336
Tropical & Subtropical Moist Broadleaf Forests,1.0,ARG,Argentina,31.24485052171634
Tropical & Subtropical Moist Broadleaf Forests,1.0,BOL,Bolivia,31.249999994669214
Tropical & Subtropical Dry Broadleaf Forests,2.0,BOL,Bolivia,23.335832935005865
Montane Grasslands & Shrublands,10.0,BOL,Bolivia,20.001904425105874
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BOL,Bolivia,26.920141007537904
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRA,Brazil,31.24999998348496
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BRA,Brazil,26.91783463302081
Tropical & Subtropical Dry Broadleaf Forests,2.0,BRA,Brazil,23.334762853063484
Temperate Broadleaf & Mixed Forests,4.0,CHL,Chile,34.99998707930843
"Temperate Grasslands, Savannas & Shrublands",8.0,CHL,Chile,20.010826874511658
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHL,Chile,31.25
"Mediterranean Forests, Woodlands & Scrub",12.0,CHL,Chile,23.0025092007976
Montane Grasslands & Shrublands,10.0,CHL,Chile,20.001775802095935
Deserts & Xeric Shrublands,13.0,CHL,Chile,5.003654192657475
Tropical & Subtropical Moist Broadleaf Forests,1.0,COL,Colombia,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,COL,Colombia,23.349703195340112
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COL,Colombia,26.916755138667078
Montane Grasslands & Shrublands,10.0,COL,Colombia,20.076901516570977
Deserts & Xeric Shrublands,13.0,COL,Colombia,5.014527205632913
Tropical & Subtropical Moist Broadleaf Forests,1.0,ECU,Ecuador,31.25
Tropical & Subtropical Dry Broadleaf Forests,2.0,ECU,Ecuador,23.340071108825786
Montane Grasslands & Shrublands,10.0,ECU,Ecuador,20.05791370723583
Deserts & Xeric Shrublands,13.0,ECU,Ecuador,5.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUY,Guyana,31.249999941940455
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GUY,Guyana,26.927019023148617
Tropical & Subtropical Moist Broadleaf Forests,1.0,PER,Peru,31.249999058987843
Montane Grasslands & Shrublands,10.0,PER,Peru,20.0096287036643
Deserts & Xeric Shrublands,13.0,PER,Peru,5.006035966393068
Tropical & Subtropical Dry Broadleaf Forests,2.0,PER,Peru,23.33264297616142
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRY,Paraguay,31.24999830240196
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PRY,Paraguay,26.91695471142743
Tropical & Subtropical Moist Broadleaf Forests,1.0,SUR,Suriname,31.25
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SUR,Suriname,26.922750582892633
Tropical & Subtropical Moist Broadleaf Forests,1.0,URY,Uruguay,31.25
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,URY,Uruguay,26.91666489962989
"Temperate Grasslands, Savannas & Shrublands",8.0,URY,Uruguay,20.12498331120738
Tropical & Subtropical Moist Broadleaf Forests,1.0,VEN,Venezuela,31.249999683809875
Tropical & Subtropical Dry Broadleaf Forests,2.0,VEN,Venezuela,23.337467593030098
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,VEN,Venezuela,26.917722754112624
Montane Grasslands & Shrublands,10.0,VEN,Venezuela,20.064758694380345
Deserts & Xeric Shrublands,13.0,VEN,Venezuela,5.015898015343009
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,C--,Clipperton Island,26.91666667
