ISO3,COUNTRY,BIOME_NAME,BIOME_NUM,sum
FRA,France,Temperate Conifer Forests,5.0,6.034456630662904E8
LIE,Liechtenstein,Temperate Broadleaf & Mixed Forests,4.0,0.0
LIE,Liechtenstein,Temperate Conifer Forests,5.0,0.0
IRL,Ireland,Temperate Broadleaf & Mixed Forests,4.0,3.542760178279815E9
FRO,Faroe Islands,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
ALA,Åland,Temperate Broadleaf & Mixed Forests,4.0,0.0
DNK,Denmark,Temperate Broadleaf & Mixed Forests,4.0,0.0
EST,Estonia,Temperate Broadleaf & Mixed Forests,4.0,0.0
FIN,Finland,Temperate Broadleaf & Mixed Forests,4.0,0.0
LVA,Latvia,Temperate Broadleaf & Mixed Forests,4.0,0.0
LTU,Lithuania,Temperate Broadleaf & Mixed Forests,4.0,0.0
SWE,Sweden,Temperate Broadleaf & Mixed Forests,4.0,1.5057576825923307E7
GBR,United Kingdom,Temperate Broadleaf & Mixed Forests,4.0,1.5565592181540785E10
GBR,United Kingdom,Temperate Conifer Forests,5.0,1.0924394567831633E9
GBR,United Kingdom,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
NOR,Norway,Temperate Broadleaf & Mixed Forests,4.0,0.0
NOR,Norway,Temperate Conifer Forests,5.0,2.973288634024048E7
GIB,Gibraltar,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
MLT,Malta,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
VAT,Vatican City,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
AND,Andorra,Temperate Broadleaf & Mixed Forests,4.0,1.7213694318886894E8
SMR,San Marino,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
ALB,Albania,Temperate Broadleaf & Mixed Forests,4.0,0.0
ALB,Albania,"Mediterranean Forests, Woodlands & Scrub",12.0,3.3534639772094727E7
BIH,Bosnia and Herzegovina,Temperate Broadleaf & Mixed Forests,4.0,5.21151697998741E7
BIH,Bosnia and Herzegovina,"Mediterranean Forests, Woodlands & Scrub",12.0,9.563888301432794E7
ESP,Spain,Temperate Broadleaf & Mixed Forests,4.0,9.611973818716975E8
ESP,Spain,"Mediterranean Forests, Woodlands & Scrub",12.0,3.641217265125674E8
GRC,Greece,Temperate Broadleaf & Mixed Forests,4.0,9126470.640892597
GRC,Greece,"Mediterranean Forests, Woodlands & Scrub",12.0,1.0706091746313047E9
HRV,Croatia,"Mediterranean Forests, Woodlands & Scrub",12.0,1.2392195360271845E9
HRV,Croatia,Temperate Broadleaf & Mixed Forests,4.0,7.803710864582473E8
ITA,Italy,Temperate Broadleaf & Mixed Forests,4.0,1.4671841912502563E8
ITA,Italy,"Mediterranean Forests, Woodlands & Scrub",12.0,5.805974864963504E8
ITA,Italy,Temperate Conifer Forests,5.0,5.429304913668424E8
MNE,Montenegro,Temperate Broadleaf & Mixed Forests,4.0,3.3365573121948242E7
MNE,Montenegro,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
MKD,Macedonia,Temperate Broadleaf & Mixed Forests,4.0,2.453932926989844E8
MKD,Macedonia,"Mediterranean Forests, Woodlands & Scrub",12.0,6.270378813806637E7
PRT,Portugal,Temperate Broadleaf & Mixed Forests,4.0,0.0
PRT,Portugal,"Mediterranean Forests, Woodlands & Scrub",12.0,4.108639737487075E7
SRB,Serbia,Temperate Broadleaf & Mixed Forests,4.0,2.4251259967906374E8
SRB,Serbia,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
SVN,Slovenia,Temperate Broadleaf & Mixed Forests,4.0,8.761063159236917E7
SVN,Slovenia,Temperate Conifer Forests,5.0,1.4324252200923666E7
SVN,Slovenia,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
VUT,Vanuatu,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
SLB,Solomon Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
FJI,Fiji,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
FJI,Fiji,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
NCL,New Caledonia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NCL,New Caledonia,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
PNG,Papua New Guinea,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PNG,Papua New Guinea,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
PNG,Papua New Guinea,Montane Grasslands & Shrublands,10.0,0.0
ASM,American Samoa,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
COK,Cook Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PYF,French Polynesia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NIU,Niue,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PCN,Pitcairn Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
WSM,Samoa,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TON,Tonga,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
WLF,Wallis and Futuna,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TUV,Tuvalu,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
KIR,Kiribati,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MHL,Marshall Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PLW,Palau,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
GUM,Guam,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MNP,Northern Mariana Islands,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
FSM,Micronesia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
FSM,Micronesia,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NFK,Norfolk Island,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AUS,Australia,Temperate Broadleaf & Mixed Forests,4.0,2.6088234596307972E10
AUS,Australia,"Temperate Grasslands, Savannas & Shrublands",8.0,3.658346453322255E11
AUS,Australia,"Mediterranean Forests, Woodlands & Scrub",12.0,2.007315868564409E11
AUS,Australia,Deserts & Xeric Shrublands,13.0,1.077812177345377E12
AUS,Australia,Tropical & Subtropical Moist Broadleaf Forests,1.0,8.494836014760894E8
AUS,Australia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,8.765908765548052E11
AUS,Australia,Montane Grasslands & Shrublands,10.0,4583616.505630315
NZL,New Zealand,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NZL,New Zealand,Temperate Broadleaf & Mixed Forests,4.0,6.698462174340638E9
NZL,New Zealand,"Temperate Grasslands, Savannas & Shrublands",8.0,1.6329512658367325E10
NZL,New Zealand,Montane Grasslands & Shrublands,10.0,1.562251149285395E10
CYM,Cayman Islands,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
AIA,Anguilla,Deserts & Xeric Shrublands,13.0,0.0
BRB,Barbados,Deserts & Xeric Shrublands,13.0,0.0
MAF,Saint-Martin,Deserts & Xeric Shrublands,13.0,0.0
SXM,Sint Maarten,Deserts & Xeric Shrublands,13.0,0.0
BHS,Bahamas,Tropical & Subtropical Coniferous Forests,3.0,0.0
TCA,Turks and Caicos Islands,Tropical & Subtropical Coniferous Forests,3.0,0.0
ATG,Antigua and Barbuda,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
ATG,Antigua and Barbuda,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
ATG,Antigua and Barbuda,Deserts & Xeric Shrublands,13.0,0.0
CUB,Cuba,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.845776520428616E8
CUB,Cuba,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.0525463846421863E9
CUB,Cuba,Tropical & Subtropical Coniferous Forests,3.0,1.8890159442793342E8
CUB,Cuba,Deserts & Xeric Shrublands,13.0,1.6147344252859715E8
DMA,Dominica,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
DMA,Dominica,Deserts & Xeric Shrublands,13.0,0.0
DOM,Dominican Republic,Tropical & Subtropical Moist Broadleaf Forests,1.0,7.580896490094023E8
DOM,Dominican Republic,Tropical & Subtropical Dry Broadleaf Forests,2.0,2.5014240831141624E8
DOM,Dominican Republic,Tropical & Subtropical Coniferous Forests,3.0,8.694012219514832E7
GRD,Grenada,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
GRD,Grenada,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
GRD,Grenada,Deserts & Xeric Shrublands,13.0,0.0
GLP,Guadeloupe,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
GLP,Guadeloupe,Deserts & Xeric Shrublands,13.0,0.0
HTI,Haiti,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.048354215419659E7
HTI,Haiti,Tropical & Subtropical Dry Broadleaf Forests,2.0,320038.66033121746
HTI,Haiti,Tropical & Subtropical Coniferous Forests,3.0,5012769.284427179
JAM,Jamaica,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
JAM,Jamaica,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
KNA,Saint Kitts and Nevis,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
KNA,Saint Kitts and Nevis,Deserts & Xeric Shrublands,13.0,0.0
LCA,Saint Lucia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
LCA,Saint Lucia,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
LCA,Saint Lucia,Deserts & Xeric Shrublands,13.0,0.0
MTQ,Martinique,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MTQ,Martinique,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MTQ,Martinique,Deserts & Xeric Shrublands,13.0,0.0
MSR,Montserrat,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MSR,Montserrat,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MSR,Montserrat,Deserts & Xeric Shrublands,13.0,0.0
PRI,Puerto Rico,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PRI,Puerto Rico,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
VCT,Saint Vincent and the Grenadines,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
VCT,Saint Vincent and the Grenadines,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
VCT,Saint Vincent and the Grenadines,Deserts & Xeric Shrublands,13.0,0.0
VGB,British Virgin Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
VGB,British Virgin Islands,Deserts & Xeric Shrublands,13.0,0.0
VIR,"Virgin Islands, U.S.",Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
VIR,"Virgin Islands, U.S.",Deserts & Xeric Shrublands,13.0,0.0
BLZ,Belize,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
BLZ,Belize,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
CRI,Costa Rica,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.826661839629464E8
CRI,Costa Rica,Tropical & Subtropical Dry Broadleaf Forests,2.0,2.6448873247638226E8
GTM,Guatemala,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.5559982347682175E8
GTM,Guatemala,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.1702893563139554E7
GTM,Guatemala,Tropical & Subtropical Coniferous Forests,3.0,3.013182664901362E7
GTM,Guatemala,Deserts & Xeric Shrublands,13.0,227127.18833462588
HND,Honduras,Tropical & Subtropical Moist Broadleaf Forests,1.0,689599.424304199
HND,Honduras,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.2171011826955283E7
HND,Honduras,Tropical & Subtropical Coniferous Forests,3.0,2.2221263891192265E7
HND,Honduras,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
MEX,Mexico,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.54308044235478E9
MEX,Mexico,Tropical & Subtropical Dry Broadleaf Forests,2.0,3.241002169036612E10
MEX,Mexico,Tropical & Subtropical Coniferous Forests,3.0,5.255371390058151E10
MEX,Mexico,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,9.348803041036657E8
MEX,Mexico,"Mediterranean Forests, Woodlands & Scrub",12.0,4.017208846615491E9
MEX,Mexico,Deserts & Xeric Shrublands,13.0,2.9198966259587146E11
NIC,Nicaragua,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.8090968098170525E8
NIC,Nicaragua,Tropical & Subtropical Dry Broadleaf Forests,2.0,8.989362446589217E8
NIC,Nicaragua,Tropical & Subtropical Coniferous Forests,3.0,2.2398283167441747E8
NIC,Nicaragua,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.663507670730152E9
PAN,Panama,Tropical & Subtropical Moist Broadleaf Forests,1.0,7.954446001431143E7
PAN,Panama,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
SLV,El Salvador,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.0414447024688842E7
SLV,El Salvador,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.0148998733065498E8
SLV,El Salvador,Tropical & Subtropical Coniferous Forests,3.0,1.3428181166392586E8
BMU,Bermuda,Tropical & Subtropical Coniferous Forests,3.0,0.0
CAN,Canada,Temperate Broadleaf & Mixed Forests,4.0,0.0
CAN,Canada,Temperate Conifer Forests,5.0,2.1091180551691866E9
CAN,Canada,"Temperate Grasslands, Savannas & Shrublands",8.0,5.3678563559002495E10
CAN,Canada,Temperate Conifer Forests,5.0,0.0
USA,United States,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
USA,United States,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
USA,United States,Tropical & Subtropical Coniferous Forests,3.0,2.8994894130896773E9
USA,United States,Temperate Broadleaf & Mixed Forests,4.0,1.2772582917109982E10
USA,United States,Temperate Conifer Forests,5.0,1.0461242776999446E11
USA,United States,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.2076799767488169E10
USA,United States,"Temperate Grasslands, Savannas & Shrublands",8.0,7.404374519106892E11
USA,United States,"Mediterranean Forests, Woodlands & Scrub",12.0,2.14308349355291E10
USA,United States,Deserts & Xeric Shrublands,13.0,8.995909816886272E11
ABW,Aruba,Deserts & Xeric Shrublands,13.0,0.0
CUW,Curaçao,Deserts & Xeric Shrublands,13.0,0.0
BES,"Bonaire, Saint Eustatius and Saba",Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
BES,"Bonaire, Saint Eustatius and Saba",Deserts & Xeric Shrublands,13.0,0.0
TTO,Trinidad and Tobago,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TTO,Trinidad and Tobago,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
FLK,Falkland Islands,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
GUF,French Guiana,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
ARG,Argentina,Temperate Broadleaf & Mixed Forests,4.0,5.140798639079247E9
ARG,Argentina,"Temperate Grasslands, Savannas & Shrublands",8.0,6.301250802869426E11
ARG,Argentina,Montane Grasslands & Shrublands,10.0,6.968769650558083E9
ARG,Argentina,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.162111814005134E10
ARG,Argentina,Tropical & Subtropical Moist Broadleaf Forests,1.0,9.063742285283688E8
BOL,Bolivia,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.788372094547525E10
BOL,Bolivia,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.1017873706247927E10
BOL,Bolivia,Montane Grasslands & Shrublands,10.0,2.461745272586846E10
BOL,Bolivia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,6.66038447984204E10
BRA,Brazil,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.3267841408892206E11
BRA,Brazil,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.266553338172253E11
BRA,Brazil,Tropical & Subtropical Dry Broadleaf Forests,2.0,5.669899897902754E10
CHL,Chile,Temperate Broadleaf & Mixed Forests,4.0,6.670650973200315E9
CHL,Chile,"Temperate Grasslands, Savannas & Shrublands",8.0,7.13278643307712E9
CHL,Chile,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
CHL,Chile,"Mediterranean Forests, Woodlands & Scrub",12.0,3.644939908850288E10
CHL,Chile,Montane Grasslands & Shrublands,10.0,2.233784442325678E9
CHL,Chile,Deserts & Xeric Shrublands,13.0,0.0
COL,Colombia,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.2035655122039116E10
COL,Colombia,Tropical & Subtropical Dry Broadleaf Forests,2.0,2.0449847385119396E10
COL,Colombia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.2615050605803314E10
COL,Colombia,Montane Grasslands & Shrublands,10.0,2.2490211929679184E9
COL,Colombia,Deserts & Xeric Shrublands,13.0,5.706472657545752E9
ECU,Ecuador,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.056868751390625E9
ECU,Ecuador,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.6809753164903325E8
ECU,Ecuador,Montane Grasslands & Shrublands,10.0,2.9437019571110716E9
ECU,Ecuador,Deserts & Xeric Shrublands,13.0,0.0
GUY,Guyana,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.179251048657881E8
GUY,Guyana,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.161758848807367E9
PER,Peru,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.1905691982596792E10
PER,Peru,Montane Grasslands & Shrublands,10.0,6.792062088320718E10
PER,Peru,Deserts & Xeric Shrublands,13.0,1.2421700680955809E10
PER,Peru,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
PRY,Paraguay,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.525506545899799E9
PRY,Paraguay,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.3571620966902336E10
SUR,Suriname,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
SUR,Suriname,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
URY,Uruguay,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
URY,Uruguay,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.030152003641802E10
URY,Uruguay,"Temperate Grasslands, Savannas & Shrublands",8.0,1.1223660440922994E7
VEN,Venezuela,Tropical & Subtropical Moist Broadleaf Forests,1.0,8.495301453096443E9
VEN,Venezuela,Tropical & Subtropical Dry Broadleaf Forests,2.0,2.010290224578932E10
VEN,Venezuela,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.937092296185413E10
VEN,Venezuela,Montane Grasslands & Shrublands,10.0,1.4166967548129475E9
VEN,Venezuela,Deserts & Xeric Shrublands,13.0,6.375477211786758E9
C--,Clipperton Island,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
