BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
Temperate Broadleaf & Mixed Forests,4.0,LVA,Latvia,11.15999552148143
Temperate Broadleaf & Mixed Forests,4.0,LTU,Lithuania,8.465795412509591
Temperate Broadleaf & Mixed Forests,4.0,SWE,Sweden,13.520915315232452
Temperate Broadleaf & Mixed Forests,4.0,GBR,United Kingdom,11.72108915699462
Temperate Conifer Forests,5.0,GBR,United Kingdom,14.09084269550159
"Mediterranean Forests, Woodlands & Scrub",12.0,GBR,United Kingdom,1.1521864029864155
Temperate Broadleaf & Mixed Forests,4.0,NOR,Norway,16.684419190465587
Temperate Conifer Forests,5.0,NOR,Norway,17.082983685591742
"Mediterranean Forests, Woodlands & Scrub",12.0,GIB,Gibraltar,2.6363636363636362
"Mediterranean Forests, Woodlands & Scrub",12.0,MLT,Malta,0.7731930051866625
"Mediterranean Forests, Woodlands & Scrub",12.0,VAT,Vatican City,
Temperate Broadleaf & Mixed Forests,4.0,AND,Andorra,8.138271604938272
"Mediterranean Forests, Woodlands & Scrub",12.0,SMR,San Marino,5.9517074045875
Temperate Broadleaf & Mixed Forests,4.0,ALB,Albania,5.695465052101635
"Mediterranean Forests, Woodlands & Scrub",12.0,ALB,Albania,4.830074852131761
Temperate Broadleaf & Mixed Forests,4.0,BIH,Bosnia and Herzegovina,9.480094897428362
"Mediterranean Forests, Woodlands & Scrub",12.0,BIH,Bosnia and Herzegovina,7.214408841679772
Temperate Broadleaf & Mixed Forests,4.0,ESP,Spain,8.667269900731743
"Mediterranean Forests, Woodlands & Scrub",12.0,ESP,Spain,0.9586058266083225
Temperate Broadleaf & Mixed Forests,4.0,GRC,Greece,5.154643421956575
"Mediterranean Forests, Woodlands & Scrub",12.0,GRC,Greece,4.7572887652836915
"Mediterranean Forests, Woodlands & Scrub",12.0,HRV,Croatia,7.040536434039098
Temperate Broadleaf & Mixed Forests,4.0,HRV,Croatia,7.478615939608407
Temperate Broadleaf & Mixed Forests,4.0,ITA,Italy,7.006411626866555
"Mediterranean Forests, Woodlands & Scrub",12.0,ITA,Italy,5.1490656942622675
Temperate Conifer Forests,5.0,ITA,Italy,10.26199282775789
Temperate Broadleaf & Mixed Forests,4.0,MNE,Montenegro,9.525344461807375
"Mediterranean Forests, Woodlands & Scrub",12.0,MNE,Montenegro,5.03518184368735
Temperate Broadleaf & Mixed Forests,4.0,MKD,Macedonia,3.8735242332659587
"Mediterranean Forests, Woodlands & Scrub",12.0,MKD,Macedonia,3.924920647175507
Temperate Broadleaf & Mixed Forests,4.0,PRT,Portugal,13.078364658102862
"Mediterranean Forests, Woodlands & Scrub",12.0,PRT,Portugal,3.8660035165926065
Temperate Broadleaf & Mixed Forests,4.0,SRB,Serbia,5.4931915487897145
"Mediterranean Forests, Woodlands & Scrub",12.0,SRB,Serbia,8.020606379734362
Temperate Broadleaf & Mixed Forests,4.0,SVN,Slovenia,10.2722496678932
Temperate Conifer Forests,5.0,SVN,Slovenia,13.291637357079578
"Mediterranean Forests, Woodlands & Scrub",12.0,SVN,Slovenia,11.3681222942783
Tropical & Subtropical Moist Broadleaf Forests,1.0,VUT,Vanuatu,16.932926829268293
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLB,Solomon Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FJI,Fiji,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FJI,Fiji,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NCL,New Caledonia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,NCL,New Caledonia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PNG,Papua New Guinea,13.38375986875719
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PNG,Papua New Guinea,11.764705882352942
Montane Grasslands & Shrublands,10.0,PNG,Papua New Guinea,17.838745551601427
Tropical & Subtropical Moist Broadleaf Forests,1.0,ASM,American Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,COK,Cook Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PYF,French Polynesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIU,Niue,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PCN,Pitcairn Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WSM,Samoa,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TON,Tonga,
Tropical & Subtropical Moist Broadleaf Forests,1.0,WLF,Wallis and Futuna,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TUV,Tuvalu,
Tropical & Subtropical Moist Broadleaf Forests,1.0,KIR,Kiribati,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MHL,Marshall Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PLW,Palau,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GUM,Guam,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MNP,Northern Mariana Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,FSM,Micronesia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,FSM,Micronesia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,UMI,United States Minor Outlying Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,NFK,Norfolk Island,
Temperate Broadleaf & Mixed Forests,4.0,AUS,Australia,6.055887261162637
"Temperate Grasslands, Savannas & Shrublands",8.0,AUS,Australia,3.3969281260551303
"Mediterranean Forests, Woodlands & Scrub",12.0,AUS,Australia,2.613380771716336
Deserts & Xeric Shrublands,13.0,AUS,Australia,2.206177566249042
Tropical & Subtropical Moist Broadleaf Forests,1.0,AUS,Australia,14.971480891102079
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AUS,Australia,6.102832445241651
Montane Grasslands & Shrublands,10.0,AUS,Australia,6.915542626330274
Tropical & Subtropical Moist Broadleaf Forests,1.0,NZL,New Zealand,
Temperate Broadleaf & Mixed Forests,4.0,NZL,New Zealand,16.940739667960525
"Temperate Grasslands, Savannas & Shrublands",8.0,NZL,New Zealand,12.174782503245586
Montane Grasslands & Shrublands,10.0,NZL,New Zealand,12.580548657350937
Tropical & Subtropical Dry Broadleaf Forests,2.0,CYM,Cayman Islands,15.914586517235524
Deserts & Xeric Shrublands,13.0,AIA,Anguilla,4.777777777777778
Deserts & Xeric Shrublands,13.0,BRB,Barbados,
Deserts & Xeric Shrublands,13.0,MAF,Saint-Martin,4.166666666666667
Deserts & Xeric Shrublands,13.0,SXM,Sint Maarten,6.5813953488372094
Tropical & Subtropical Coniferous Forests,3.0,BHS,Bahamas,17.348499747637366
Tropical & Subtropical Coniferous Forests,3.0,TCA,Turks and Caicos Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Dry Broadleaf Forests,2.0,ATG,Antigua and Barbuda,
Deserts & Xeric Shrublands,13.0,ATG,Antigua and Barbuda,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CUB,Cuba,16.67420308737432
Tropical & Subtropical Dry Broadleaf Forests,2.0,CUB,Cuba,17.09855080646984
Tropical & Subtropical Coniferous Forests,3.0,CUB,Cuba,14.366037251513827
Deserts & Xeric Shrublands,13.0,CUB,Cuba,9.442135840572233
Tropical & Subtropical Moist Broadleaf Forests,1.0,DMA,Dominica,
Deserts & Xeric Shrublands,13.0,DMA,Dominica,
Tropical & Subtropical Moist Broadleaf Forests,1.0,DOM,Dominican Republic,14.017178734002211
Tropical & Subtropical Dry Broadleaf Forests,2.0,DOM,Dominican Republic,
Tropical & Subtropical Coniferous Forests,3.0,DOM,Dominican Republic,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GRD,Grenada,
Tropical & Subtropical Dry Broadleaf Forests,2.0,GRD,Grenada,
Deserts & Xeric Shrublands,13.0,GRD,Grenada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GLP,Guadeloupe,
Deserts & Xeric Shrublands,13.0,GLP,Guadeloupe,
Tropical & Subtropical Moist Broadleaf Forests,1.0,HTI,Haiti,8.757814175830664
Tropical & Subtropical Dry Broadleaf Forests,2.0,HTI,Haiti,6.440910692267041
Tropical & Subtropical Coniferous Forests,3.0,HTI,Haiti,
Tropical & Subtropical Moist Broadleaf Forests,1.0,JAM,Jamaica,16.54171217843646
Tropical & Subtropical Dry Broadleaf Forests,2.0,JAM,Jamaica,12.90220010131553
Tropical & Subtropical Moist Broadleaf Forests,1.0,KNA,Saint Kitts and Nevis,
Deserts & Xeric Shrublands,13.0,KNA,Saint Kitts and Nevis,
Tropical & Subtropical Moist Broadleaf Forests,1.0,LCA,Saint Lucia,
Tropical & Subtropical Dry Broadleaf Forests,2.0,LCA,Saint Lucia,
Deserts & Xeric Shrublands,13.0,LCA,Saint Lucia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MTQ,Martinique,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MTQ,Martinique,
Deserts & Xeric Shrublands,13.0,MTQ,Martinique,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MSR,Montserrat,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MSR,Montserrat,
Deserts & Xeric Shrublands,13.0,MSR,Montserrat,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRI,Puerto Rico,16.39291226466029
Tropical & Subtropical Dry Broadleaf Forests,2.0,PRI,Puerto Rico,10.747080235109788
Tropical & Subtropical Moist Broadleaf Forests,1.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Dry Broadleaf Forests,2.0,VCT,Saint Vincent and the Grenadines,
Deserts & Xeric Shrublands,13.0,VCT,Saint Vincent and the Grenadines,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VGB,British Virgin Islands,
Deserts & Xeric Shrublands,13.0,VGB,British Virgin Islands,9.837384744341994
Tropical & Subtropical Moist Broadleaf Forests,1.0,VIR,"Virgin Islands, U.S.",
Deserts & Xeric Shrublands,13.0,VIR,"Virgin Islands, U.S.",11.960506814740029
Tropical & Subtropical Moist Broadleaf Forests,1.0,BLZ,Belize,18.009812424708905
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BLZ,Belize,15.331774055060343
Tropical & Subtropical Moist Broadleaf Forests,1.0,CRI,Costa Rica,18.420856078408185
Tropical & Subtropical Dry Broadleaf Forests,2.0,CRI,Costa Rica,18.560715623781775
Tropical & Subtropical Moist Broadleaf Forests,1.0,GTM,Guatemala,20.827729596242524
Tropical & Subtropical Dry Broadleaf Forests,2.0,GTM,Guatemala,21.724234285088674
Tropical & Subtropical Coniferous Forests,3.0,GTM,Guatemala,15.624768600621783
Deserts & Xeric Shrublands,13.0,GTM,Guatemala,7.9364554987221165
Tropical & Subtropical Moist Broadleaf Forests,1.0,HND,Honduras,15.999327366069053
Tropical & Subtropical Dry Broadleaf Forests,2.0,HND,Honduras,17.127571919722563
Tropical & Subtropical Coniferous Forests,3.0,HND,Honduras,15.120034093254526
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,HND,Honduras,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MEX,Mexico,13.633517123746934
Tropical & Subtropical Dry Broadleaf Forests,2.0,MEX,Mexico,8.102033209156783
Tropical & Subtropical Coniferous Forests,3.0,MEX,Mexico,7.346759942432419
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MEX,Mexico,2.0053795958501333
"Mediterranean Forests, Woodlands & Scrub",12.0,MEX,Mexico,1.2169725964842184
Deserts & Xeric Shrublands,13.0,MEX,Mexico,2.8844056799602735
Tropical & Subtropical Moist Broadleaf Forests,1.0,NIC,Nicaragua,16.76829355837691
Tropical & Subtropical Dry Broadleaf Forests,2.0,NIC,Nicaragua,17.36150996396622
Tropical & Subtropical Coniferous Forests,3.0,NIC,Nicaragua,16.107115554206104
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NIC,Nicaragua,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAN,Panama,15.180100640103163
Tropical & Subtropical Dry Broadleaf Forests,2.0,PAN,Panama,13.330141909028484
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLV,El Salvador,19.05631060033885
Tropical & Subtropical Dry Broadleaf Forests,2.0,SLV,El Salvador,20.688140903048986
Tropical & Subtropical Coniferous Forests,3.0,SLV,El Salvador,20.72787004860435
Tropical & Subtropical Coniferous Forests,3.0,BMU,Bermuda,
Temperate Broadleaf & Mixed Forests,4.0,CAN,Canada,10.397995130654946
Temperate Conifer Forests,5.0,CAN,Canada,10.29697362814542
"Temperate Grasslands, Savannas & Shrublands",8.0,CAN,Canada,2.3474905679699534
Temperate Conifer Forests,5.0,CAN,Canada,
Tropical & Subtropical Moist Broadleaf Forests,1.0,USA,United States,14.283590637717507
Tropical & Subtropical Dry Broadleaf Forests,2.0,USA,United States,14.310341640060216
Tropical & Subtropical Coniferous Forests,3.0,USA,United States,3.847826086956522
Temperate Broadleaf & Mixed Forests,4.0,USA,United States,8.200582239140406
Temperate Conifer Forests,5.0,USA,United States,6.7465642253861535
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,USA,United States,5.218399271499141
"Temperate Grasslands, Savannas & Shrublands",8.0,USA,United States,2.328978935182034
"Mediterranean Forests, Woodlands & Scrub",12.0,USA,United States,4.057422473751668
Deserts & Xeric Shrublands,13.0,USA,United States,2.178435515313167
Deserts & Xeric Shrublands,13.0,ABW,Aruba,
Deserts & Xeric Shrublands,13.0,CUW,Curaçao,
Tropical & Subtropical Dry Broadleaf Forests,2.0,BES,"Bonaire, Saint Eustatius and Saba",
Deserts & Xeric Shrublands,13.0,BES,"Bonaire, Saint Eustatius and Saba",
Tropical & Subtropical Moist Broadleaf Forests,1.0,TTO,Trinidad and Tobago,15.006579495688246
Tropical & Subtropical Dry Broadleaf Forests,2.0,TTO,Trinidad and Tobago,14.772802965050492
"Temperate Grasslands, Savannas & Shrublands",8.0,FLK,Falkland Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUF,French Guiana,20.806191551112548
Temperate Broadleaf & Mixed Forests,4.0,ARG,Argentina,10.1765162069249
"Temperate Grasslands, Savannas & Shrublands",8.0,ARG,Argentina,5.644519883050597
Montane Grasslands & Shrublands,10.0,ARG,Argentina,3.406473091486328
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ARG,Argentina,7.191875200970927
Tropical & Subtropical Moist Broadleaf Forests,1.0,ARG,Argentina,11.798346439336592
Tropical & Subtropical Moist Broadleaf Forests,1.0,BOL,Bolivia,11.505260636992986
Tropical & Subtropical Dry Broadleaf Forests,2.0,BOL,Bolivia,11.224565427657689
Montane Grasslands & Shrublands,10.0,BOL,Bolivia,2.1562716229378105
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BOL,Bolivia,10.809848215675123
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRA,Brazil,12.157497895327179
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BRA,Brazil,9.519930368781804
Tropical & Subtropical Dry Broadleaf Forests,2.0,BRA,Brazil,8.090812943509608
Temperate Broadleaf & Mixed Forests,4.0,CHL,Chile,18.11927030438966
"Temperate Grasslands, Savannas & Shrublands",8.0,CHL,Chile,7.301087695407689
Tropical & Subtropical Moist Broadleaf Forests,1.0,CHL,Chile,
"Mediterranean Forests, Woodlands & Scrub",12.0,CHL,Chile,14.64091218589963
Montane Grasslands & Shrublands,10.0,CHL,Chile,1.5162332174373756
Deserts & Xeric Shrublands,13.0,CHL,Chile,1.0891054708404182
Tropical & Subtropical Moist Broadleaf Forests,1.0,COL,Colombia,16.43072623063104
Tropical & Subtropical Dry Broadleaf Forests,2.0,COL,Colombia,16.266535349754314
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COL,Colombia,13.45450248715511
Montane Grasslands & Shrublands,10.0,COL,Colombia,10.936019366116197
Deserts & Xeric Shrublands,13.0,COL,Colombia,9.057094784757576
Tropical & Subtropical Moist Broadleaf Forests,1.0,ECU,Ecuador,10.890611109406704
Tropical & Subtropical Dry Broadleaf Forests,2.0,ECU,Ecuador,10.78860520107046
Montane Grasslands & Shrublands,10.0,ECU,Ecuador,9.469579832184353
Deserts & Xeric Shrublands,13.0,ECU,Ecuador,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GUY,Guyana,13.11184452628528
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GUY,Guyana,3.982553709482182
Tropical & Subtropical Moist Broadleaf Forests,1.0,PER,Peru,7.929670857511174
Montane Grasslands & Shrublands,10.0,PER,Peru,2.426441256253081
Deserts & Xeric Shrublands,13.0,PER,Peru,4.7383234435159105
Tropical & Subtropical Dry Broadleaf Forests,2.0,PER,Peru,5.589754140334684
Tropical & Subtropical Moist Broadleaf Forests,1.0,PRY,Paraguay,12.74983415727548
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,PRY,Paraguay,12.495567066272146
Tropical & Subtropical Moist Broadleaf Forests,1.0,SUR,Suriname,14.500364266825825
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SUR,Suriname,
Tropical & Subtropical Moist Broadleaf Forests,1.0,URY,Uruguay,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,URY,Uruguay,8.89342147478656
"Temperate Grasslands, Savannas & Shrublands",8.0,URY,Uruguay,8.006436082903345
Tropical & Subtropical Moist Broadleaf Forests,1.0,VEN,Venezuela,13.059927424712887
Tropical & Subtropical Dry Broadleaf Forests,2.0,VEN,Venezuela,14.647888424423424
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,VEN,Venezuela,11.641397932807312
Montane Grasslands & Shrublands,10.0,VEN,Venezuela,15.095693671687702
Deserts & Xeric Shrublands,13.0,VEN,Venezuela,8.757570363784785
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,C--,Clipperton Island,
